,antecedent,pd,cls,conf_pd,conf_pnd,risk_dif,elift,sup_pd,sup_pnd
1119,"['age=17<x<35', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1118,"['fnlwgt=207731<x<394288', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,18.0
1117,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1116,"['education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,48.0
1115,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,18.0
1114,"['age=35<x<53', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,15.0
1113,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,21.0
1110,"['hours_per_week=25<x<50', 'age=35<x<53', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,23.0
1109,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,40.0,78.0
1108,"['hours_per_week=25<x<50', 'age=17<x<35', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,16.0,23.0
1107,"['age=17<x<35', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,30.0,54.0
1106,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'age=17<x<35', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,11.0
1105,"['fnlwgt=207731<x<394288', 'age=17<x<35', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,22.0
1104,"['hours_per_week=1<x<25', 'age=17<x<35']",sex= Female,class=1,1.0,1.0,0.0,1.0,37.0,94.0
1103,"['hours_per_week=25<x<50', 'age=17<x<35']",sex= Female,class=1,1.0,1.0,0.0,1.0,70.0,119.0
1102,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'age=17<x<35']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,28.0
1101,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'age=17<x<35']",sex= Female,class=1,1.0,1.0,0.0,1.0,23.0,42.0
1100,"['fnlwgt=207731<x<394288', 'age=17<x<35']",sex= Female,class=1,1.0,1.0,0.0,1.0,44.0,92.0
1098,"['race= Amer_Indian_Eskimo', 'native_country= Cambodia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1097,"['relationship= Other_relative', 'native_country= Cambodia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1096,"['workcla= Private', 'native_country= Cambodia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1095,"['age=17<x<35', 'native_country= Cambodia']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
1094,"['education_num=x>12', 'native_country= Cambodia']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1216,"['age=53<x<71', 'education_num=4<x<8', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1388,"['relationship= Husband', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,16.0,28.0
1217,"['education_num=4<x<8', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,23.0,44.0
1219,"['age=35<x<53', 'education_num=4<x<8', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,18.0
1345,"['race= Asian_Pac_Islander', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,32.0
1344,"['age=53<x<71', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,25.0,47.0
1343,"['fnlwgt=207731<x<394288', 'age=53<x<71', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,16.0
1342,"['hours_per_week=25<x<50', 'age=53<x<71', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,17.0
1340,"['race= Amer_Indian_Eskimo', 'hours_per_week=50<x<74', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1339,"['age=53<x<71', 'education_num=x>12', 'hours_per_week=50<x<74', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1338,"['education_num=x>12', 'hours_per_week=50<x<74', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,13.0
1337,"['age=53<x<71', 'hours_per_week=50<x<74', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,15.0
1336,"['race= Black', 'hours_per_week=50<x<74', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1335,"['education_num=8<x<12', 'hours_per_week=50<x<74', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1334,"['fnlwgt=207731<x<394288', 'hours_per_week=50<x<74', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
1333,"['hours_per_week=50<x<74', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,39.0
1332,"['education_num=x>12', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
1346,"['hours_per_week=25<x<50', 'relationship= Own_child', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
1331,"['hours_per_week=1<x<25', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,16.0
1329,"['hours_per_week=25<x<50', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,11.0
1328,"['age=53<x<71', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,12.0
1327,"['education_num=8<x<12', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
1326,"['hours_per_week=25<x<50', 'age=35<x<53', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
1325,"['age=35<x<53', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
1324,"['fnlwgt=207731<x<394288', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
1323,"['race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,21.0,37.0
1322,"['age=53<x<71', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1321,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,14.0
1320,"['age=17<x<35', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1319,"['hours_per_week=1<x<25', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,15.0
1318,"['age=35<x<53', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,17.0
1317,"['fnlwgt=207731<x<394288', 'education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
1330,"['age=17<x<35', 'race= Black', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
1316,"['education_num=8<x<12', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,20.0,36.0
1347,"['age=53<x<71', 'relationship= Own_child', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,10.0
1349,"['education_num=x>12', 'relationship= Own_child', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1386,"['fnlwgt=207731<x<394288', 'race= Amer_Indian_Eskimo', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,7.0
1385,"['education_num=4<x<8', 'race= Amer_Indian_Eskimo', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
1384,"['race= Amer_Indian_Eskimo', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,27.0
1381,"['hours_per_week=1<x<25', 'relationship= Wife', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,14.0
1378,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,16.0
1377,"['age=35<x<53', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,14.0
1376,"['age=17<x<35', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,8.0
1375,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,15.0
1374,"['education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,21.0,44.0
1373,"['age=53<x<71', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,13.0
1372,"['fnlwgt=207731<x<394288', 'education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,11.0
1371,"['age=35<x<53', 'education_num=1<x<4', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1369,"['education_num=1<x<4', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,31.0
1348,"['relationship= Own_child', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,15.0,25.0
1368,"['age=17<x<35', 'education_num=1<x<4', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
1366,"['hours_per_week=25<x<50', 'education_num=1<x<4', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1365,"['education_num=8<x<12', 'race= White', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1364,"['education_num=4<x<8', 'race= White', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
1362,"['education_num=x>12', 'race= White', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1360,"['age=17<x<35', 'race= White', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,10.0
1357,"['hours_per_week=1<x<25', 'age=17<x<35', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,16.0
1356,"['age=17<x<35', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,22.0,36.0
1355,"['fnlwgt=207731<x<394288', 'age=17<x<35', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1354,"['hours_per_week=25<x<50', 'age=17<x<35', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
1353,"['fnlwgt=207731<x<394288', 'relationship= Own_child', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1352,"['hours_per_week=1<x<25', 'relationship= Own_child', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1351,"['education_num=1<x<4', 'relationship= Own_child', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1350,"['age=17<x<35', 'relationship= Own_child', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1367,"['fnlwgt=207731<x<394288', 'education_num=1<x<4', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
1314,"['hours_per_week=1<x<25', 'age=35<x<53', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,26.0
1311,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'workcla= State_gov']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,17.0
1307,"['hours_per_week=25<x<50', 'native_country= Laos']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,14.0
1273,"['age=17<x<35', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,22.0
1269,"['hours_per_week=1<x<25', 'age=35<x<53', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,16.0
1266,"['education_num=x>12', 'workcla= Self_emp_not_inc', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1265,"['age=17<x<35', 'workcla= Self_emp_not_inc', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
1262,"['education_num=4<x<8', 'workcla= Self_emp_not_inc', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,8.0
1259,"['hours_per_week=1<x<25', 'education_num=x>12', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,14.0
1258,"['hours_per_week=1<x<25', 'age=53<x<71', 'education_num=x>12', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,8.0
1256,"['age=17<x<35', 'education_num=x>12', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,10.0
1255,"['hours_per_week=25<x<50', 'education_num=x>12', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,13.0
1251,"['hours_per_week=1<x<25', 'race= Amer_Indian_Eskimo', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
1250,"['age=35<x<53', 'race= Amer_Indian_Eskimo', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1247,"['age=17<x<35', 'race= Amer_Indian_Eskimo', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
1243,"['fnlwgt=207731<x<394288', 'age=53<x<71', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
1274,"['hours_per_week=25<x<50', 'age=17<x<35', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,10.0
1242,"['race= Other', 'education_num=1<x<4', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1238,"['age=17<x<35', 'education_num=1<x<4', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
1236,"['age=35<x<53', 'race= Asian_Pac_Islander', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1235,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
1234,"['race= Asian_Pac_Islander', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,13.0,26.0
1233,"['age=17<x<35', 'race= Asian_Pac_Islander', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1231,"['hours_per_week=1<x<25', 'race= Other', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,12.0
1228,"['fnlwgt=207731<x<394288', 'race= Other', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1227,"['hours_per_week=25<x<50', 'race= Other', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,16.0
1225,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1223,"['race= Black', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,12.0,35.0
1222,"['age=35<x<53', 'race= Black', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,14.0
1221,"['age=53<x<71', 'race= Black', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1220,"['hours_per_week=25<x<50', 'race= Black', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,17.0
1241,"['age=35<x<53', 'education_num=1<x<4', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,13.0
1275,"['education_num=8<x<12', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,23.0
1276,"['race= White', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
1277,"['hours_per_week=50<x<74', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,13.0
1306,"['education_num=x>12', 'native_country= Laos']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
1305,"['age=53<x<71', 'native_country= Laos']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1304,['native_country= Laos'],sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,32.0
1303,"['race= White', 'native_country= Laos']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
1302,"['education_num=1<x<4', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1301,"['age=35<x<53', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,15.0
1300,"['age=17<x<35', 'workcla= Self_emp_not_inc', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1299,"['workcla= Self_emp_not_inc', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
1298,"['hours_per_week=1<x<25', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,17.0
1297,"['relationship= Husband', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
1296,"['fnlwgt=207731<x<394288', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,13.0
1295,"['relationship= Unmarried', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
1294,"['education_num=4<x<8', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
1293,"['hours_per_week=25<x<50', 'workcla= Self_emp_inc', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,6.0
1292,"['workcla= Self_emp_inc', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,10.0
1291,"['race= Black', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
1290,"['relationship= Other_relative', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
1289,"['age=x>71', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,12.0
1288,"['race= Other', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,15.0
1287,"['hours_per_week=25<x<50', 'education_num=x>12', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,9.0
1286,"['education_num=x>12', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,15.0
1285,['education= Masters'],sex= Female,class=1,1.0,1.0,0.0,1.0,29.0,60.0
1284,"['race= Asian_Pac_Islander', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
1283,"['hours_per_week=25<x<50', 'age=17<x<35', 'race= Asian_Pac_Islander', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
1282,"['age=17<x<35', 'race= Asian_Pac_Islander', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,6.0
1281,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,7.0
1280,"['age=53<x<71', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1279,"['hours_per_week=25<x<50', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,25.0
1278,"['relationship= Wife', 'education= Masters']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,17.0
1218,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'relationship= Wife']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,14.0
1652,"['hours_per_week=1<x<25', 'race= Amer_Indian_Eskimo', 'relationship= Husband']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
1123,"['hours_per_week=1<x<25', 'race= Asian_Pac_Islander']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,66.0
1656,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'relationship= Husband']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,16.0
2075,"['fnlwgt=207731<x<394288', 'education_num=8<x<12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,22.0
2074,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
2073,"['education_num=8<x<12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,19.0,46.0
2072,"['hours_per_week=1<x<25', 'fnlwgt=207731<x<394288', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,24.0
2071,"['hours_per_week=25<x<50', 'fnlwgt=207731<x<394288', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,18.0
2070,"['fnlwgt=207731<x<394288', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,27.0,62.0
2069,"['hours_per_week=25<x<50', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,31.0,60.0
2068,['relationship= Unmarried'],sex= Female,class=1,1.0,1.0,0.0,1.0,81.0,170.0
2067,"['education_num=8<x<12', 'race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,9.0
2066,"['fnlwgt=207731<x<394288', 'race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
2065,"['education_num=4<x<8', 'race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2064,"['age=53<x<71', 'race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
2063,"['race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,22.0,38.0
2076,"['age=17<x<35', 'education_num=8<x<12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,17.0
2062,"['age=17<x<35', 'race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,11.0
2060,"['education_num=x>12', 'race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
2059,"['age=35<x<53', 'race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,10.0
2058,"['hours_per_week=1<x<25', 'race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,12.0
2057,"['hours_per_week=25<x<50', 'age=17<x<35', 'education_num=x>12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,5.0
2056,"['age=17<x<35', 'education_num=x>12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,12.0
2055,"['fnlwgt=207731<x<394288', 'education_num=x>12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,9.0,17.0
2054,"['hours_per_week=25<x<50', 'education_num=x>12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,10.0,14.0
2053,"['age=53<x<71', 'education_num=x>12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,13.0
2052,"['education_num=x>12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,25.0,45.0
2051,"['age=35<x<53', 'education_num=x>12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,14.0
2050,"['hours_per_week=1<x<25', 'education_num=x>12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
2049,"['hours_per_week=25<x<50', 'age=35<x<53', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,19.0
2048,"['fnlwgt=207731<x<394288', 'age=35<x<53', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,6.0,19.0
2061,"['hours_per_week=25<x<50', 'race= Black', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,14.0
2047,"['age=35<x<53', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,20.0,52.0
2077,"['hours_per_week=1<x<25', 'age=17<x<35', 'education_num=8<x<12', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,9.0
2079,"['race= Amer_Indian_Eskimo', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,14.0,34.0
2107,"['age=17<x<35', 'workcla= Self_emp_not_inc', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
2106,"['workcla= Self_emp_not_inc', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,16.0,33.0
2105,"['age=35<x<53', 'workcla= Self_emp_not_inc', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,10.0
2104,"['fnlwgt=207731<x<394288', 'workcla= Self_emp_not_inc', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,15.0
2103,"['hours_per_week=1<x<25', 'workcla= Self_emp_not_inc', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
2102,"['fnlwgt=207731<x<394288', 'age=53<x<71', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,15.0
2101,"['hours_per_week=25<x<50', 'age=53<x<71', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,7.0,13.0
2100,"['age=53<x<71', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,23.0,41.0
2099,"['hours_per_week=1<x<25', 'age=53<x<71', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,8.0,13.0
2098,"['hours_per_week=25<x<50', 'workcla= Private', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,5.0,11.0
2097,"['workcla= Private', 'relationship= Unmarried']",sex= Female,class=1,1.0,1.0,0.0,1.0,11.0,26.0
