id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
563,unknown,single,primary,no,yes,yes,cellular,sep,unknown,82,144,25,759,32,14,1
564,admin.,single,primary,no,no,no,cellular,jan,other,30,4707,3,942,7,11,1
565,technician,single,unknown,yes,yes,yes,telephone,sep,success,19,1416,10,290,33,55,1
566,self-employed,married,tertiary,no,yes,no,cellular,jul,failure,56,8669,18,162,29,30,0
567,management,married,secondary,no,no,yes,cellular,may,other,35,3902,24,1107,33,58,1
568,housemaid,married,secondary,yes,no,no,cellular,nov,unknown,62,-637,7,669,63,6,0
569,retired,married,secondary,yes,no,yes,cellular,jan,other,87,316,11,823,22,40,0
570,blue-collar,single,unknown,no,yes,yes,unknown,jan,success,58,1101,6,1110,16,12,1
571,technician,divorced,primary,no,yes,no,unknown,aug,other,70,1583,11,649,20,0,0
572,entrepreneur,married,primary,no,yes,no,cellular,jul,success,76,8403,7,1040,20,9,1
573,student,married,secondary,no,yes,no,cellular,jun,failure,87,5163,5,738,9,18,1
574,housemaid,single,unknown,no,no,yes,cellular,jun,other,19,652,3,639,13,3,1
575,entrepreneur,divorced,unknown,no,no,yes,unknown,jul,unknown,29,153,2,787,22,9,0
576,unemployed,married,tertiary,no,no,yes,telephone,nov,success,73,1875,15,429,63,23,0
577,technician,married,tertiary,no,yes,yes,telephone,apr,failure,21,-19,10,1321,26,29,1
578,blue-collar,married,tertiary,no,no,no,telephone,sep,unknown,24,7119,24,1543,25,22,1
579,entrepreneur,divorced,unknown,no,no,no,unknown,dec,failure,78,1961,10,62,41,3,1
580,blue-collar,married,tertiary,yes,no,yes,cellular,jan,failure,79,2913,12,3094,8,4,1
581,technician,married,tertiary,no,no,no,unknown,dec,unknown,55,480,30,240,14,28,0
582,housemaid,married,unknown,yes,yes,no,unknown,jun,success,34,1601,12,810,31,28,0
583,admin.,divorced,unknown,yes,no,yes,telephone,may,failure,89,1277,1,1692,2,3,1
584,admin.,married,tertiary,yes,no,yes,unknown,dec,success,80,-396,6,756,18,0,0
585,self-employed,single,tertiary,yes,yes,yes,telephone,jun,other,63,6392,19,286,2,12,1
586,services,divorced,tertiary,yes,no,yes,telephone,jan,other,56,5108,8,866,63,29,0
587,unknown,divorced,secondary,no,yes,yes,cellular,dec,success,49,3531,14,1600,32,5,1
588,services,married,unknown,yes,no,yes,cellular,jan,success,38,1358,16,1093,15,7,1
589,unemployed,divorced,unknown,no,no,yes,cellular,nov,other,64,1271,5,195,4,55,1
590,blue-collar,divorced,primary,yes,no,no,cellular,jan,other,39,5475,9,667,43,15,0
591,self-employed,single,tertiary,no,yes,yes,cellular,sep,success,48,1716,15,426,29,9,1
592,unknown,married,tertiary,no,no,yes,cellular,jun,failure,74,2644,29,613,14,27,0
593,blue-collar,single,primary,no,yes,yes,cellular,mar,failure,29,4556,24,531,23,30,0
594,retired,single,primary,no,no,yes,telephone,may,failure,85,493,5,1193,9,58,1
595,entrepreneur,divorced,primary,no,no,no,telephone,jun,other,79,6659,26,977,6,28,1
596,admin.,divorced,tertiary,no,no,no,cellular,jul,success,87,1527,10,470,14,7,1
597,services,divorced,unknown,no,yes,no,cellular,jan,success,60,-824,28,782,25,2,0
598,entrepreneur,married,secondary,yes,no,yes,telephone,aug,failure,64,-910,15,819,30,28,0
599,unknown,married,unknown,yes,no,no,cellular,sep,success,76,1180,12,1363,6,3,1
600,blue-collar,married,tertiary,no,no,no,telephone,oct,other,56,10346,23,953,30,58,1
601,blue-collar,single,primary,yes,yes,no,cellular,may,success,55,6005,29,449,20,10,0
602,unemployed,married,secondary,no,yes,no,unknown,sep,success,27,43,27,1138,4,13,1
603,unknown,married,tertiary,yes,no,yes,telephone,nov,success,54,3503,7,1306,24,1,1
604,unknown,single,tertiary,no,yes,no,cellular,jun,other,61,547,11,1053,63,4,1
605,services,married,secondary,yes,yes,yes,unknown,oct,other,73,6551,15,12,23,58,1
606,technician,divorced,primary,yes,yes,yes,unknown,jun,success,38,88,16,592,25,28,0
607,management,single,unknown,yes,yes,yes,cellular,feb,other,58,41,12,344,8,27,0
608,unknown,divorced,primary,yes,no,yes,unknown,may,unknown,83,-61,11,287,11,23,1
609,unemployed,single,tertiary,no,yes,yes,unknown,sep,unknown,93,-235,9,723,29,9,0
610,unemployed,married,secondary,yes,no,no,telephone,jun,success,37,11174,10,1210,13,4,1
611,management,married,secondary,no,yes,yes,telephone,jun,success,27,160,16,178,1,26,0
612,services,single,tertiary,no,no,yes,telephone,nov,unknown,89,38,18,75,20,17,0
613,admin.,single,primary,no,no,yes,cellular,oct,failure,51,589,27,1048,29,10,1
614,entrepreneur,divorced,unknown,yes,yes,yes,telephone,mar,unknown,50,1866,3,202,43,15,0
615,admin.,married,primary,yes,no,yes,cellular,may,failure,58,2302,17,1484,5,20,1
616,retired,single,unknown,no,yes,yes,telephone,feb,success,50,27624,24,347,3,41,0
617,housemaid,married,primary,yes,no,no,unknown,dec,success,40,481,5,332,7,28,1
618,retired,married,tertiary,no,no,no,unknown,jul,success,71,-320,21,949,1,29,1
619,unknown,single,secondary,yes,yes,no,unknown,nov,unknown,35,972,27,888,27,7,0
620,self-employed,married,secondary,no,no,no,unknown,nov,other,74,-745,2,578,2,11,1
621,unknown,divorced,secondary,yes,no,no,unknown,jun,other,67,4335,25,1600,29,2,1
622,management,married,tertiary,yes,yes,no,unknown,nov,other,89,430,24,167,26,17,1
623,retired,married,unknown,yes,no,no,cellular,dec,unknown,38,5024,25,388,15,4,1
624,management,married,unknown,yes,yes,yes,unknown,sep,success,72,1538,17,386,43,37,1
625,technician,divorced,primary,yes,no,no,cellular,sep,success,22,23878,9,457,23,20,1
626,self-employed,married,tertiary,no,no,yes,unknown,sep,other,26,333,17,233,7,58,0
627,student,divorced,tertiary,no,no,no,telephone,aug,success,62,5310,19,565,8,17,1
628,technician,single,tertiary,yes,no,yes,unknown,sep,success,58,-15,19,1165,24,41,1
629,services,divorced,tertiary,no,no,no,telephone,mar,failure,44,5320,25,1622,43,58,1
630,management,divorced,secondary,yes,no,yes,telephone,feb,success,58,3943,6,2062,13,55,1
631,services,divorced,unknown,no,no,no,unknown,dec,unknown,75,3646,26,345,16,18,0
632,entrepreneur,single,tertiary,no,no,yes,cellular,mar,success,85,2038,24,1691,20,26,1
633,services,divorced,secondary,yes,yes,yes,unknown,may,other,76,-762,17,79,11,20,1
634,student,married,unknown,yes,no,no,telephone,sep,failure,21,876,5,282,33,16,1
635,unknown,single,primary,yes,yes,no,telephone,jan,success,79,3151,26,114,1,2,1
636,blue-collar,divorced,unknown,no,yes,yes,telephone,nov,unknown,87,4126,27,1467,18,17,1
637,unemployed,divorced,tertiary,no,yes,no,cellular,dec,success,95,-116,31,57,21,41,1
638,student,married,primary,no,no,no,unknown,jun,unknown,93,3104,14,264,12,10,0
639,services,single,primary,yes,no,yes,unknown,feb,unknown,76,3623,26,944,15,1,0
640,admin.,divorced,unknown,no,yes,yes,telephone,feb,failure,55,937,20,799,27,0,0
641,admin.,married,secondary,no,yes,yes,cellular,oct,failure,55,265,23,170,6,28,0
642,services,divorced,primary,no,yes,yes,unknown,apr,other,92,4709,24,1114,17,1,1
643,student,married,unknown,yes,yes,yes,cellular,apr,success,56,-491,11,1136,28,8,1
644,housemaid,divorced,secondary,yes,yes,yes,cellular,sep,unknown,59,3782,8,875,29,37,1
645,management,married,secondary,no,yes,yes,unknown,jan,unknown,88,864,9,250,18,14,0
646,unknown,single,tertiary,yes,yes,yes,unknown,jul,unknown,53,2565,12,952,4,18,0
647,retired,divorced,secondary,yes,no,yes,unknown,jun,unknown,55,2600,28,1594,21,58,1
648,admin.,single,secondary,no,yes,no,telephone,nov,unknown,84,1537,24,728,27,58,0
649,housemaid,single,secondary,no,yes,no,telephone,may,unknown,63,296,2,845,3,3,0
650,student,single,secondary,no,yes,no,telephone,apr,success,45,1755,9,1571,4,16,1
651,housemaid,divorced,unknown,no,no,no,cellular,apr,unknown,85,2459,13,1074,11,21,1
652,student,single,primary,yes,no,yes,telephone,feb,success,79,4056,24,797,26,6,0
653,management,divorced,tertiary,no,yes,no,telephone,jan,other,39,701,18,197,41,10,0
654,student,single,unknown,no,yes,yes,telephone,may,success,49,779,15,1250,31,26,1
655,self-employed,single,secondary,no,yes,no,telephone,feb,unknown,83,1412,15,37,25,3,0
656,unknown,married,unknown,yes,yes,yes,cellular,may,other,73,4256,16,1210,13,19,1
657,services,divorced,unknown,no,yes,yes,unknown,oct,unknown,50,130,19,188,18,6,1
658,management,divorced,secondary,yes,no,no,telephone,aug,other,86,2080,21,799,21,21,0
659,entrepreneur,married,unknown,no,no,yes,telephone,sep,other,89,-106,11,409,2,16,1
660,blue-collar,divorced,secondary,no,yes,no,telephone,nov,failure,32,594,17,428,12,11,0
661,entrepreneur,single,primary,no,no,yes,telephone,jan,unknown,82,5329,14,1603,43,9,1
662,admin.,single,unknown,no,no,yes,unknown,apr,unknown,22,2915,26,850,14,22,1
663,services,married,tertiary,yes,yes,yes,unknown,jan,unknown,77,4117,3,768,63,17,0
664,management,married,primary,no,yes,yes,cellular,mar,unknown,40,581,2,783,8,23,1
665,admin.,married,tertiary,yes,yes,no,telephone,sep,failure,42,-150,9,470,30,20,1
666,entrepreneur,single,primary,yes,yes,yes,cellular,apr,success,72,6134,14,167,31,1,0
667,technician,married,primary,no,yes,yes,telephone,feb,unknown,87,7620,31,171,10,40,0
668,housemaid,single,unknown,yes,yes,no,unknown,jan,success,35,4556,22,1437,23,18,1
669,technician,married,tertiary,no,yes,yes,cellular,oct,unknown,92,4314,20,1020,6,30,1
670,student,divorced,secondary,yes,yes,no,cellular,aug,failure,79,511,3,738,18,17,0
671,unknown,married,tertiary,no,yes,yes,unknown,apr,failure,38,413,9,1077,7,1,1
672,self-employed,divorced,unknown,no,no,no,cellular,aug,success,63,215,17,250,9,4,1
673,services,married,unknown,no,no,no,cellular,jul,failure,29,276,14,1175,20,6,1
674,unknown,married,unknown,no,yes,no,telephone,jun,failure,82,-565,9,357,21,21,0
675,unknown,single,primary,no,yes,yes,unknown,mar,success,62,896,24,66,28,29,0
676,unknown,divorced,primary,yes,yes,no,cellular,aug,failure,87,3810,4,908,6,9,1
677,services,single,primary,no,yes,no,unknown,sep,other,88,11222,8,503,22,22,0
678,entrepreneur,single,tertiary,yes,yes,no,cellular,jan,unknown,55,1168,31,138,4,21,1
679,unemployed,divorced,secondary,no,no,no,telephone,apr,unknown,47,-308,10,536,16,58,1
680,technician,divorced,secondary,no,no,yes,telephone,jun,success,75,1431,21,423,6,16,1
681,entrepreneur,single,tertiary,yes,no,yes,telephone,mar,other,53,873,17,1628,25,30,1
682,unemployed,single,tertiary,yes,yes,yes,cellular,mar,failure,62,2758,8,1543,4,58,1
683,housemaid,married,unknown,no,no,no,unknown,jul,other,45,1432,7,176,12,19,1
684,unknown,divorced,primary,yes,no,no,telephone,jan,other,65,2066,5,630,4,23,0
685,student,single,tertiary,no,yes,no,telephone,jan,unknown,50,215,10,1137,11,55,1
686,management,single,primary,no,no,yes,unknown,dec,other,72,2580,6,1970,17,5,1
687,unemployed,divorced,unknown,yes,yes,no,telephone,mar,other,43,1646,10,93,10,3,1
688,unknown,single,tertiary,yes,no,yes,unknown,may,unknown,92,983,22,1451,2,12,1
689,unknown,single,unknown,yes,yes,yes,unknown,sep,failure,40,2857,13,111,1,27,0
690,blue-collar,married,primary,no,yes,yes,cellular,jan,other,40,1093,7,250,20,12,0
691,retired,divorced,secondary,yes,yes,yes,cellular,jun,unknown,68,3271,7,984,27,29,1
692,self-employed,divorced,tertiary,no,yes,yes,telephone,oct,failure,95,1270,31,393,24,26,1
693,student,divorced,tertiary,no,no,yes,telephone,jun,other,55,66653,30,1500,24,4,1
694,technician,married,primary,yes,yes,no,cellular,apr,unknown,41,663,30,394,41,14,0
695,unemployed,single,tertiary,no,no,no,telephone,jun,other,20,1108,19,1248,17,58,1
696,blue-collar,single,unknown,yes,yes,yes,cellular,mar,failure,50,2702,27,3183,11,6,1
697,services,single,tertiary,yes,yes,no,cellular,may,unknown,73,5435,17,538,23,22,0
698,technician,single,primary,no,no,no,unknown,sep,failure,42,3189,6,226,24,9,0
699,student,divorced,primary,yes,no,no,telephone,may,unknown,18,1275,10,1452,9,1,1
700,self-employed,divorced,unknown,yes,no,no,cellular,aug,failure,18,-185,27,658,41,3,0
701,technician,single,primary,yes,no,yes,unknown,oct,success,77,2855,5,82,12,3,0
702,unknown,married,primary,no,yes,yes,unknown,may,failure,42,3776,15,369,11,18,1
703,entrepreneur,married,secondary,no,yes,no,cellular,jul,other,27,55,3,1040,28,3,1
704,retired,divorced,secondary,no,yes,no,telephone,may,other,33,356,4,1158,29,41,1
705,housemaid,divorced,secondary,no,no,yes,unknown,jul,failure,76,1500,7,1327,41,55,1
706,entrepreneur,married,tertiary,no,yes,no,unknown,sep,success,29,4987,24,158,9,41,1
707,retired,divorced,tertiary,yes,yes,no,telephone,sep,unknown,78,1050,3,2330,12,10,1
708,retired,divorced,primary,yes,yes,no,cellular,nov,success,52,-15,8,146,10,0,1
709,admin.,married,secondary,yes,yes,yes,cellular,sep,success,54,706,22,611,30,58,1
710,self-employed,divorced,primary,yes,no,yes,unknown,jan,failure,69,3054,16,1490,28,28,1
711,unknown,divorced,secondary,no,no,no,cellular,jan,success,79,4418,11,1865,6,3,1
712,services,married,secondary,yes,no,yes,telephone,dec,other,84,2669,1,270,14,16,0
713,unemployed,married,secondary,yes,yes,no,unknown,oct,other,82,3296,30,852,11,15,1
714,services,married,unknown,yes,no,no,unknown,jan,success,19,466,26,1541,63,3,1
715,technician,divorced,unknown,no,yes,yes,telephone,apr,unknown,57,3756,24,172,13,58,1
716,admin.,single,primary,yes,no,no,cellular,oct,other,46,-1965,29,863,33,27,1
717,housemaid,divorced,primary,no,yes,no,telephone,jul,unknown,82,3986,7,1608,8,8,1
718,admin.,divorced,secondary,no,no,yes,unknown,mar,failure,85,7441,26,312,11,16,1
719,student,divorced,primary,yes,yes,no,cellular,jan,unknown,74,2628,7,961,3,3,1
720,entrepreneur,single,tertiary,yes,yes,yes,unknown,mar,other,63,4319,31,1101,22,7,1
721,unknown,married,secondary,no,yes,no,cellular,aug,success,21,4562,6,725,25,13,0
722,technician,married,tertiary,yes,no,no,cellular,dec,unknown,18,2384,6,1658,21,29,1
723,entrepreneur,single,primary,yes,no,yes,cellular,nov,unknown,73,708,6,2775,13,14,1
724,technician,divorced,unknown,no,yes,yes,telephone,dec,success,65,9407,15,882,18,12,1
725,admin.,divorced,unknown,no,yes,no,cellular,aug,success,83,-392,5,9,2,4,1
726,unknown,divorced,tertiary,no,no,no,unknown,jun,success,44,3285,13,183,31,9,0
727,blue-collar,divorced,primary,yes,no,no,telephone,oct,unknown,40,1348,26,1095,19,15,1
728,technician,single,tertiary,no,no,yes,unknown,mar,success,78,-1050,28,562,24,28,0
729,admin.,single,unknown,yes,no,yes,cellular,sep,other,65,1241,22,1123,22,0,1
730,housemaid,married,secondary,yes,no,no,cellular,nov,other,83,1167,1,1408,6,21,1
731,management,married,secondary,no,yes,no,cellular,apr,failure,79,782,22,780,7,8,0
732,services,married,tertiary,no,yes,yes,cellular,may,success,49,7468,31,789,19,30,0
733,unemployed,divorced,primary,yes,no,yes,unknown,sep,other,41,453,20,1020,22,27,1
734,management,married,tertiary,no,yes,yes,unknown,aug,success,37,4660,26,1468,29,3,1
735,management,divorced,unknown,yes,no,yes,telephone,mar,unknown,95,2891,11,628,10,41,1
736,unknown,divorced,secondary,yes,no,no,telephone,dec,unknown,74,4023,30,799,4,14,1
737,management,married,unknown,no,yes,no,unknown,jul,unknown,24,2549,15,1416,26,17,1
738,entrepreneur,single,secondary,yes,no,no,unknown,may,other,77,823,27,242,22,26,1
739,admin.,single,unknown,yes,no,no,telephone,apr,other,46,-183,5,680,32,18,1
740,blue-collar,single,tertiary,yes,no,yes,telephone,jan,failure,65,7895,7,207,16,10,0
741,retired,married,primary,no,no,no,cellular,oct,failure,27,179,30,741,17,1,1
742,retired,single,primary,yes,no,yes,telephone,dec,unknown,81,11174,11,62,20,40,0
743,admin.,divorced,primary,yes,no,no,telephone,nov,failure,54,2743,8,259,23,22,0
744,unknown,married,unknown,yes,no,no,cellular,dec,failure,62,2585,11,274,5,8,1
745,entrepreneur,married,unknown,no,no,yes,unknown,aug,unknown,72,7264,29,473,24,8,1
746,self-employed,divorced,secondary,no,no,no,unknown,dec,failure,67,1182,26,1472,3,18,1
747,retired,married,unknown,no,no,no,telephone,jan,other,21,240,27,1164,22,6,1
748,unknown,married,secondary,no,no,no,cellular,aug,failure,64,255,6,671,12,13,1
749,student,single,secondary,yes,no,no,unknown,apr,success,55,1750,24,343,17,26,0
750,retired,married,tertiary,no,no,no,cellular,may,unknown,95,10635,6,399,5,12,1
751,services,married,unknown,yes,yes,no,unknown,sep,failure,92,4457,7,1171,33,12,1
752,technician,divorced,secondary,yes,no,yes,unknown,nov,success,35,-578,16,1144,30,11,1
753,blue-collar,married,secondary,yes,no,no,cellular,apr,success,65,107,22,1294,3,55,1
754,unknown,divorced,primary,yes,no,yes,unknown,aug,failure,57,2820,18,704,31,29,0
755,housemaid,married,tertiary,yes,yes,yes,telephone,jul,failure,28,382,8,1288,9,23,1
756,entrepreneur,single,secondary,no,yes,yes,unknown,feb,success,78,-397,14,242,14,14,1
757,unemployed,married,unknown,no,no,no,cellular,jan,success,90,2770,10,642,28,16,1
758,unemployed,single,tertiary,yes,yes,no,cellular,mar,other,50,1822,4,1310,14,55,1
759,management,single,primary,yes,yes,yes,cellular,oct,failure,20,4182,31,1417,32,7,1
760,entrepreneur,divorced,tertiary,yes,yes,yes,unknown,jun,failure,57,-452,22,82,11,5,1
761,technician,married,tertiary,no,yes,yes,unknown,dec,failure,42,2413,7,1340,27,30,1
762,blue-collar,married,secondary,no,no,no,cellular,apr,unknown,24,227,8,865,4,23,1
763,student,divorced,secondary,no,no,no,unknown,dec,other,33,699,19,3,20,6,0
764,retired,married,primary,yes,yes,yes,unknown,may,success,77,21522,26,1279,10,1,1
765,services,divorced,unknown,yes,yes,yes,cellular,sep,unknown,61,-336,24,298,1,37,1
766,management,divorced,primary,no,no,yes,telephone,mar,unknown,19,552,14,757,10,19,1
767,entrepreneur,single,secondary,no,yes,yes,cellular,mar,success,24,1345,7,1074,13,4,1
768,entrepreneur,divorced,primary,no,no,no,cellular,nov,success,31,182,29,356,28,23,0
769,unknown,single,tertiary,yes,no,no,cellular,dec,failure,82,-116,31,1234,20,55,1
770,technician,divorced,tertiary,no,yes,yes,cellular,oct,other,62,2193,6,713,18,21,0
771,technician,divorced,secondary,yes,no,no,unknown,jul,failure,71,5773,5,557,6,23,1
772,technician,married,unknown,yes,yes,yes,unknown,may,other,81,1679,8,1484,31,7,1
773,admin.,divorced,secondary,no,yes,yes,unknown,dec,unknown,65,4922,6,1882,43,18,1
774,entrepreneur,married,unknown,yes,yes,yes,telephone,jun,success,31,3254,22,86,17,21,0
775,unknown,married,primary,no,yes,yes,unknown,dec,success,84,4579,11,17,15,26,0
776,unemployed,single,tertiary,no,no,yes,cellular,apr,success,25,2583,9,229,27,41,0
777,management,divorced,tertiary,yes,no,no,unknown,oct,success,95,4623,5,49,7,23,1
778,unknown,divorced,secondary,yes,no,yes,telephone,jul,failure,73,2573,1,1309,9,26,1
779,technician,single,primary,no,no,yes,telephone,sep,other,37,1081,3,1323,15,14,1
780,unemployed,single,secondary,no,yes,no,telephone,mar,unknown,61,452,12,1812,8,6,1
781,entrepreneur,single,tertiary,yes,yes,yes,unknown,mar,success,39,2667,1,269,18,5,0
782,technician,divorced,tertiary,yes,no,no,telephone,feb,failure,74,3498,12,1094,2,37,1
783,technician,divorced,tertiary,yes,yes,no,unknown,dec,success,51,663,22,663,5,8,1
784,retired,divorced,primary,no,yes,yes,unknown,sep,failure,77,1979,27,1129,21,13,1
785,self-employed,divorced,primary,yes,no,yes,telephone,aug,success,49,36,27,1056,5,0,1
786,services,married,tertiary,yes,yes,yes,cellular,jan,unknown,69,1844,5,1236,10,58,1
787,retired,divorced,primary,yes,no,no,cellular,aug,other,41,4130,3,231,8,28,0
788,entrepreneur,married,unknown,yes,no,no,telephone,aug,failure,83,20011,6,110,24,20,1
789,retired,married,primary,no,no,no,unknown,feb,other,77,-94,9,1617,5,3,1
790,blue-collar,single,tertiary,no,yes,no,cellular,jun,unknown,46,1277,31,903,13,27,1
791,unknown,divorced,tertiary,yes,no,yes,unknown,dec,failure,52,531,13,1573,24,21,1
792,unknown,single,primary,yes,no,no,cellular,jun,unknown,27,1342,13,1425,32,28,1
793,technician,divorced,secondary,yes,no,no,telephone,oct,unknown,29,1865,19,1113,1,8,1
794,management,married,primary,no,yes,no,unknown,sep,unknown,32,7279,16,1180,7,21,1
795,housemaid,married,primary,no,no,yes,cellular,sep,other,49,3644,11,3094,29,0,1
796,student,married,tertiary,no,no,no,unknown,sep,success,32,1967,27,132,27,1,0
797,unknown,single,unknown,yes,yes,yes,unknown,feb,unknown,72,1710,11,923,3,17,0
798,management,married,secondary,yes,no,yes,telephone,may,other,70,3913,13,1540,41,13,1
799,self-employed,divorced,primary,no,yes,yes,unknown,feb,success,59,6307,2,654,18,28,0
800,technician,married,unknown,yes,no,no,telephone,oct,other,42,-179,4,363,29,2,1
801,retired,divorced,secondary,no,yes,no,telephone,jan,failure,93,549,12,808,30,3,0
802,technician,married,tertiary,yes,yes,no,unknown,jun,failure,54,243,14,1616,3,4,1
803,retired,divorced,secondary,no,no,no,cellular,dec,other,77,5737,29,190,19,13,0
804,student,divorced,tertiary,no,no,yes,cellular,jul,success,52,1276,24,302,13,8,1
805,services,single,tertiary,yes,no,no,telephone,aug,unknown,36,7918,2,733,15,3,1
806,housemaid,single,tertiary,yes,no,no,telephone,jul,success,85,447,3,889,11,27,1
807,housemaid,married,primary,no,yes,no,cellular,feb,unknown,32,2304,21,388,1,4,1
808,student,married,primary,yes,no,no,unknown,may,unknown,56,4707,15,1169,24,21,1
809,entrepreneur,single,unknown,no,yes,yes,telephone,mar,unknown,28,3060,20,275,16,17,0
810,retired,married,unknown,yes,yes,yes,telephone,aug,unknown,59,65,17,1365,26,5,1
811,unemployed,divorced,tertiary,yes,no,no,unknown,nov,failure,55,1539,5,560,10,7,1
812,technician,divorced,tertiary,no,no,yes,cellular,oct,failure,77,1682,4,829,25,6,0
813,housemaid,married,tertiary,no,no,yes,cellular,aug,other,92,205,22,1397,63,8,0
814,admin.,divorced,secondary,yes,yes,yes,cellular,apr,other,76,3932,12,783,18,41,0
815,self-employed,single,secondary,yes,no,no,unknown,may,unknown,93,-839,25,617,17,13,0
816,blue-collar,divorced,secondary,yes,yes,yes,unknown,may,unknown,66,2187,4,739,16,29,0
817,blue-collar,divorced,primary,yes,yes,yes,telephone,dec,failure,72,3768,29,612,7,30,0
818,student,divorced,unknown,yes,yes,no,cellular,dec,other,66,1630,17,934,24,9,0
819,entrepreneur,divorced,secondary,no,no,no,cellular,jan,unknown,36,3839,24,393,1,55,0
820,housemaid,divorced,secondary,yes,yes,no,telephone,aug,other,85,2351,30,615,13,58,0
821,entrepreneur,single,secondary,no,no,no,telephone,jul,unknown,46,3186,18,237,3,29,0
822,services,married,tertiary,no,no,yes,cellular,may,other,43,1945,19,2775,23,55,1
823,services,married,secondary,yes,no,yes,unknown,jun,other,64,29080,27,723,6,16,0
824,entrepreneur,divorced,primary,yes,yes,no,unknown,feb,other,23,-770,23,562,26,21,0
825,self-employed,single,secondary,yes,no,yes,unknown,nov,failure,40,542,2,494,1,1,1
826,housemaid,single,tertiary,yes,no,no,cellular,aug,success,65,2693,12,462,9,41,0
827,housemaid,married,unknown,yes,yes,yes,telephone,feb,success,41,4471,11,1153,9,6,1
828,self-employed,divorced,unknown,no,yes,no,unknown,jun,other,37,5016,5,606,41,2,0
829,admin.,single,tertiary,no,yes,no,cellular,may,unknown,57,10596,23,531,33,37,0
830,unknown,married,unknown,no,yes,yes,cellular,may,unknown,37,45248,29,418,1,26,1
831,management,single,primary,no,yes,yes,cellular,jul,other,29,-106,31,356,26,29,0
832,housemaid,single,tertiary,yes,yes,yes,unknown,mar,success,68,2036,5,868,17,30,0
833,blue-collar,single,unknown,no,yes,no,cellular,mar,unknown,52,2442,14,569,1,27,1
834,services,single,unknown,no,yes,yes,cellular,mar,success,88,3756,10,403,28,16,0
835,unknown,married,secondary,yes,no,yes,cellular,sep,other,38,-558,25,794,3,37,1
836,housemaid,divorced,secondary,no,no,no,telephone,jun,unknown,23,3932,23,43,8,8,0
837,services,married,unknown,yes,yes,no,telephone,jun,success,42,298,27,404,2,17,0
838,management,single,primary,yes,yes,no,telephone,sep,success,29,-516,28,1446,27,3,1
839,student,married,tertiary,no,yes,no,cellular,jan,success,40,-198,27,695,23,12,0
840,student,married,secondary,yes,yes,no,telephone,dec,success,48,1158,24,289,22,15,0
841,unknown,divorced,tertiary,yes,yes,yes,telephone,oct,other,31,-8,30,1175,13,12,1
842,management,divorced,tertiary,yes,yes,no,cellular,nov,success,92,-253,19,131,43,22,0
843,student,single,tertiary,no,no,yes,telephone,may,success,36,3340,24,879,10,10,0
844,self-employed,divorced,secondary,yes,yes,no,cellular,jul,success,62,2524,16,477,26,26,0
845,self-employed,married,secondary,no,yes,yes,unknown,may,success,74,3133,13,1528,23,0,1
846,student,divorced,tertiary,yes,yes,yes,telephone,aug,unknown,37,1254,11,122,15,40,0
847,housemaid,divorced,unknown,yes,yes,no,telephone,jul,failure,37,1117,24,794,4,13,1
848,unemployed,divorced,secondary,yes,yes,yes,unknown,aug,failure,84,3832,24,930,7,40,0
849,unknown,married,unknown,no,yes,yes,telephone,feb,other,90,4527,4,731,26,14,0
850,blue-collar,divorced,unknown,yes,yes,no,unknown,nov,success,46,-2,26,973,21,12,1
851,housemaid,single,secondary,no,no,yes,telephone,mar,failure,42,3337,3,1484,31,0,1
852,retired,single,tertiary,no,yes,yes,unknown,feb,other,72,-309,13,575,43,18,0
853,services,single,secondary,yes,no,no,cellular,feb,unknown,20,-600,18,1275,25,22,1
854,unknown,divorced,tertiary,yes,yes,no,cellular,feb,success,40,860,15,985,25,30,1
855,retired,divorced,unknown,yes,yes,no,telephone,oct,unknown,81,3957,20,722,22,29,1
856,services,married,unknown,yes,yes,yes,telephone,nov,success,64,7560,22,865,14,19,0
857,housemaid,married,unknown,no,yes,yes,telephone,jul,unknown,24,574,17,1073,1,4,1
858,housemaid,single,primary,yes,yes,yes,telephone,nov,failure,70,346,31,496,30,20,0
859,admin.,single,primary,no,no,no,unknown,oct,other,31,7279,24,202,20,10,1
860,unemployed,married,primary,yes,no,yes,cellular,aug,failure,36,1201,14,1865,32,11,1
861,technician,married,secondary,no,yes,no,unknown,jun,unknown,42,-327,20,687,2,37,0
862,services,single,secondary,no,no,no,unknown,may,success,19,1032,8,943,13,5,1
863,entrepreneur,married,primary,no,no,yes,cellular,jan,unknown,41,917,28,139,10,9,1
864,admin.,divorced,tertiary,no,no,yes,telephone,mar,other,22,4381,18,551,7,17,0
865,services,divorced,tertiary,yes,no,no,cellular,mar,other,84,547,23,870,11,40,1
866,self-employed,divorced,secondary,yes,no,no,cellular,nov,other,82,4580,1,39,2,21,1
867,services,married,unknown,yes,yes,no,telephone,sep,other,50,356,6,58,23,12,1
868,entrepreneur,married,unknown,no,no,no,telephone,aug,other,48,1412,15,795,11,3,1
869,entrepreneur,divorced,unknown,yes,no,no,unknown,oct,failure,20,1085,3,426,25,7,1
870,technician,single,tertiary,no,yes,yes,unknown,aug,unknown,32,1473,31,1484,25,22,1
871,unknown,divorced,unknown,yes,yes,no,cellular,apr,other,30,3499,2,1165,14,26,1
872,retired,single,unknown,no,no,no,unknown,oct,success,92,2820,6,270,33,19,1
