id,age,country,educational-num,fnlwgt,hours-per-week,race,relationship,sex,workclass,class
365,62,non-US,12,150211,10,Asian-Pac-Islander,Husband,Female,Never-worked,0
366,49,US,13,406328,50,Other,Husband,Male,Without-pay,1
367,66,US,5,201259,66,Asian-Pac-Islander,Wife,Male,State-gov,0
368,87,non-US,13,74795,10,Other,Husband,Male,Self-emp-inc,0
369,69,non-US,7,299810,62,Other,Husband,Male,Federal-gov,1
370,18,US,1,308205,80,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
371,43,US,15,276559,17,Other,Husband,Male,Without-pay,1
372,17,non-US,10,140176,10,Other,Wife,Female,Local-gov,0
373,45,non-US,2,91949,24,White,Not-in-family,Female,Private,0
374,60,non-US,12,70604,36,Amer-Indian-Eskimo,Unmarried,Female,Private,0
375,50,non-US,2,167652,17,Black,Not-in-family,Male,Without-pay,0
376,23,non-US,10,120596,47,White,Unmarried,Male,Never-worked,0
377,41,US,13,142757,14,Black,Husband,Male,Self-emp-inc,0
378,31,non-US,10,76900,60,Black,Unmarried,Male,Local-gov,0
379,22,US,1,249254,99,Other,Not-in-family,Male,Without-pay,0
380,46,non-US,12,170148,97,Other,Own-child,Female,Never-worked,0
381,52,non-US,6,202480,22,Other,Not-in-family,Male,Without-pay,0
382,54,non-US,7,119938,11,Black,Unmarried,Female,Self-emp-not-inc,0
383,26,non-US,16,219220,50,Other,Husband,Female,Local-gov,0
384,70,non-US,3,302606,74,White,Own-child,Male,Never-worked,0
385,77,non-US,5,499249,48,Black,Other-relative,Female,Self-emp-inc,0
386,25,US,7,407930,21,White,Husband,Male,Private,0
387,83,US,2,179973,86,White,Unmarried,Male,Self-emp-not-inc,0
388,84,US,9,142139,5,Other,Other-relative,Male,Without-pay,0
389,62,non-US,7,111895,63,Amer-Indian-Eskimo,Wife,Female,Local-gov,0
390,33,non-US,4,118429,26,Amer-Indian-Eskimo,Wife,Female,Without-pay,0
391,38,US,7,144531,88,White,Unmarried,Female,Self-emp-not-inc,0
392,25,US,4,49737,43,White,Own-child,Male,Local-gov,0
393,71,non-US,3,193366,1,Amer-Indian-Eskimo,Other-relative,Male,Without-pay,0
394,46,US,6,379940,14,Asian-Pac-Islander,Own-child,Female,State-gov,0
395,37,non-US,10,227597,92,Other,Not-in-family,Female,Never-worked,0
396,77,US,10,309504,65,Amer-Indian-Eskimo,Own-child,Male,Never-worked,1
397,73,US,2,77498,57,White,Own-child,Female,Without-pay,0
398,66,non-US,15,306215,38,Asian-Pac-Islander,Unmarried,Female,Federal-gov,0
399,88,US,9,223131,49,Other,Wife,Female,Self-emp-not-inc,0
400,90,non-US,8,112263,63,Other,Own-child,Male,Local-gov,0
401,54,non-US,4,409505,6,Other,Other-relative,Female,Without-pay,0
402,40,non-US,15,261059,88,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc,1
403,17,US,8,154076,23,Other,Husband,Male,Self-emp-inc,0
404,45,non-US,16,176814,43,Black,Husband,Male,Federal-gov,1
405,43,US,7,345236,2,Asian-Pac-Islander,Not-in-family,Male,Self-emp-inc,0
406,64,US,10,86808,21,Asian-Pac-Islander,Wife,Male,Private,0
407,63,non-US,15,443701,34,Asian-Pac-Islander,Husband,Female,State-gov,0
408,59,US,1,128392,11,Asian-Pac-Islander,Wife,Male,Never-worked,0
409,73,non-US,13,207342,7,Asian-Pac-Islander,Other-relative,Male,Self-emp-inc,0
410,51,non-US,3,173992,55,Asian-Pac-Islander,Own-child,Male,Self-emp-inc,0
411,38,non-US,3,186909,4,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
412,78,non-US,10,206827,48,White,Wife,Male,Private,0
413,66,US,3,340885,9,Other,Husband,Female,State-gov,0
414,28,non-US,16,191935,92,Other,Husband,Male,Private,1
415,66,US,3,196662,37,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
416,34,non-US,10,191393,42,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc,0
417,60,US,10,329603,96,Asian-Pac-Islander,Wife,Female,Private,0
418,64,US,7,314539,50,Black,Not-in-family,Female,Without-pay,0
419,42,US,6,365020,38,Black,Other-relative,Male,Never-worked,0
420,19,non-US,12,37655,53,Asian-Pac-Islander,Not-in-family,Female,State-gov,0
421,18,US,6,114770,55,Asian-Pac-Islander,Own-child,Female,Federal-gov,0
422,35,non-US,15,133166,86,Asian-Pac-Islander,Not-in-family,Male,Never-worked,1
423,17,US,5,199900,48,White,Own-child,Male,Self-emp-not-inc,0
424,21,non-US,13,58898,53,Black,Husband,Female,Local-gov,0
425,70,US,6,268553,55,Black,Not-in-family,Male,Self-emp-not-inc,0
426,60,US,14,198262,98,Asian-Pac-Islander,Unmarried,Female,Local-gov,1
427,49,US,2,209432,48,Black,Not-in-family,Female,Never-worked,0
428,69,US,7,161311,2,Black,Not-in-family,Male,Without-pay,0
429,18,US,4,238415,27,White,Husband,Female,Local-gov,0
430,28,non-US,16,267012,77,White,Wife,Female,State-gov,0
431,63,US,13,137532,85,Other,Not-in-family,Male,Never-worked,1
432,75,US,6,33304,70,Black,Own-child,Male,Federal-gov,0
433,19,non-US,5,123598,6,Asian-Pac-Islander,Unmarried,Male,Self-emp-not-inc,0
434,46,non-US,12,163809,59,Black,Husband,Male,Federal-gov,1
435,31,US,16,87469,2,Black,Own-child,Male,Self-emp-not-inc,0
436,82,non-US,14,43535,91,Black,Not-in-family,Male,Local-gov,1
437,41,US,10,245659,31,White,Wife,Male,Never-worked,0
438,20,non-US,4,386331,97,Asian-Pac-Islander,Husband,Male,Without-pay,0
439,22,US,7,93705,68,Amer-Indian-Eskimo,Own-child,Male,Private,0
440,40,US,11,325493,24,Black,Unmarried,Female,Federal-gov,0
441,37,non-US,1,109015,72,Asian-Pac-Islander,Not-in-family,Female,Never-worked,0
442,70,US,16,212661,91,Amer-Indian-Eskimo,Other-relative,Female,Without-pay,1
443,80,US,10,242615,92,Asian-Pac-Islander,Wife,Male,Self-emp-inc,0
444,66,non-US,12,396633,82,Black,Not-in-family,Male,Without-pay,1
445,49,non-US,11,265576,33,Amer-Indian-Eskimo,Other-relative,Male,Never-worked,0
446,57,US,10,179314,64,White,Unmarried,Female,Federal-gov,0
447,56,non-US,2,375655,36,Other,Unmarried,Male,Without-pay,0
448,86,non-US,12,245777,52,Asian-Pac-Islander,Own-child,Male,Local-gov,1
449,58,non-US,8,167415,18,Amer-Indian-Eskimo,Other-relative,Female,Local-gov,0
450,55,non-US,7,269355,87,Amer-Indian-Eskimo,Unmarried,Male,State-gov,0
451,23,US,9,136431,75,White,Not-in-family,Male,Never-worked,0
452,64,US,8,165673,58,Other,Husband,Female,Federal-gov,0
453,70,US,3,224115,14,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov,0
454,38,non-US,3,261012,25,Other,Husband,Female,Never-worked,0
455,81,US,1,228860,57,Asian-Pac-Islander,Other-relative,Male,Without-pay,0
456,46,non-US,15,383306,47,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov,1
457,81,US,14,158416,64,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-inc,1
458,19,US,1,196360,62,Other,Husband,Male,Self-emp-inc,0
459,80,non-US,2,262245,7,Other,Own-child,Male,State-gov,0
460,65,non-US,15,267086,59,White,Own-child,Male,State-gov,1
461,21,non-US,16,335950,7,Amer-Indian-Eskimo,Own-child,Female,Private,0
462,76,non-US,1,91893,24,White,Other-relative,Female,Local-gov,0
463,40,US,16,47929,70,White,Unmarried,Male,Federal-gov,1
464,23,non-US,12,164320,41,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc,0
465,36,US,2,126675,97,White,Other-relative,Male,Self-emp-inc,0
466,40,US,14,149018,60,Amer-Indian-Eskimo,Own-child,Male,Without-pay,0
467,88,non-US,2,255693,18,White,Wife,Male,Local-gov,0
468,45,US,9,105479,56,Asian-Pac-Islander,Other-relative,Female,Local-gov,0
469,62,US,10,331569,50,Black,Own-child,Female,Self-emp-inc,0
470,31,US,6,248094,49,Other,Not-in-family,Male,State-gov,0
471,76,non-US,15,170649,28,Black,Unmarried,Male,Self-emp-not-inc,1
472,53,non-US,8,105886,34,Black,Other-relative,Female,Never-worked,0
473,26,US,2,35245,84,Other,Wife,Male,Never-worked,0
474,24,US,16,638116,80,White,Husband,Female,Local-gov,0
475,55,US,1,81280,55,Amer-Indian-Eskimo,Own-child,Female,Without-pay,0
476,27,US,14,299831,7,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-inc,0
477,29,non-US,9,184579,46,White,Wife,Female,Never-worked,0
478,75,US,4,103179,55,Asian-Pac-Islander,Not-in-family,Male,Private,0
479,37,US,8,382199,67,White,Not-in-family,Male,State-gov,0
480,34,non-US,12,166398,24,Other,Wife,Male,Never-worked,0
481,81,US,16,332125,8,Amer-Indian-Eskimo,Not-in-family,Male,Federal-gov,1
482,44,non-US,2,235997,58,White,Own-child,Female,Never-worked,0
483,65,US,15,36943,49,Asian-Pac-Islander,Other-relative,Female,Never-worked,1
484,65,non-US,16,81169,2,Black,Other-relative,Female,Without-pay,0
485,58,non-US,6,238816,80,White,Husband,Female,Federal-gov,0
486,24,US,14,125954,19,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,0
487,50,non-US,1,609789,30,Other,Unmarried,Female,Never-worked,0
488,54,US,6,193553,3,Asian-Pac-Islander,Not-in-family,Female,Without-pay,0
489,27,US,14,154089,59,Black,Unmarried,Male,Without-pay,0
490,24,US,12,265099,81,White,Wife,Female,Private,0
491,49,non-US,5,289230,51,Asian-Pac-Islander,Not-in-family,Female,State-gov,0
492,78,US,12,435835,19,Asian-Pac-Islander,Own-child,Male,Never-worked,0
493,22,US,11,236731,96,Asian-Pac-Islander,Own-child,Male,Without-pay,0
494,60,non-US,8,158993,11,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov,0
495,31,non-US,9,142547,69,Other,Own-child,Male,Without-pay,0
496,60,US,6,101265,56,Amer-Indian-Eskimo,Wife,Male,Private,0
497,23,non-US,10,316769,54,Asian-Pac-Islander,Own-child,Male,Without-pay,0
498,29,US,1,79627,43,Black,Wife,Male,Without-pay,0
499,60,non-US,8,77266,10,Black,Other-relative,Female,Without-pay,0
500,31,US,9,169426,12,Asian-Pac-Islander,Not-in-family,Male,Private,0
501,66,US,12,199609,78,Amer-Indian-Eskimo,Husband,Female,State-gov,0
502,23,US,7,114678,53,Other,Wife,Male,Self-emp-inc,0
503,78,non-US,8,147340,89,Asian-Pac-Islander,Unmarried,Female,Federal-gov,0
504,72,non-US,12,425622,75,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov,1
505,56,non-US,14,75885,8,White,Wife,Female,Without-pay,0
506,62,US,5,435836,84,Amer-Indian-Eskimo,Wife,Female,Self-emp-inc,0
507,28,US,15,169180,74,Amer-Indian-Eskimo,Wife,Male,Federal-gov,1
508,89,US,1,145717,91,White,Own-child,Male,Local-gov,0
509,17,US,9,131726,22,Amer-Indian-Eskimo,Other-relative,Female,State-gov,0
510,71,US,5,200421,18,Asian-Pac-Islander,Wife,Female,Federal-gov,0
511,23,non-US,1,89870,85,Other,Other-relative,Male,Without-pay,0
512,83,US,3,165673,18,Amer-Indian-Eskimo,Wife,Female,Self-emp-inc,0
513,85,US,4,377701,46,Black,Wife,Female,State-gov,0
514,40,US,13,197060,75,Asian-Pac-Islander,Other-relative,Female,Local-gov,0
515,59,non-US,2,168211,3,Asian-Pac-Islander,Unmarried,Female,Local-gov,0
516,17,non-US,3,108116,45,Black,Husband,Female,Local-gov,0
517,48,US,12,287037,20,Amer-Indian-Eskimo,Not-in-family,Male,Self-emp-inc,0
518,25,US,9,95998,43,White,Not-in-family,Female,Never-worked,0
519,77,US,1,150312,95,Asian-Pac-Islander,Other-relative,Female,Never-worked,0
520,38,non-US,6,277886,25,Amer-Indian-Eskimo,Wife,Female,State-gov,0
521,48,US,11,294936,60,Black,Husband,Female,Without-pay,0
522,17,US,11,199925,67,Asian-Pac-Islander,Own-child,Female,Never-worked,0
523,72,non-US,6,378009,19,White,Unmarried,Male,Never-worked,0
524,49,US,8,256367,40,Black,Not-in-family,Male,Self-emp-inc,0
525,66,non-US,15,43290,9,Asian-Pac-Islander,Not-in-family,Male,Private,1
526,46,non-US,1,129707,49,Black,Not-in-family,Male,Federal-gov,0
527,31,US,7,37821,56,Black,Not-in-family,Male,Self-emp-not-inc,0
528,53,non-US,8,246449,55,Amer-Indian-Eskimo,Other-relative,Male,Self-emp-inc,0
529,80,non-US,7,133166,45,Asian-Pac-Islander,Own-child,Male,Without-pay,0
530,31,non-US,10,109598,73,Other,Not-in-family,Female,Self-emp-inc,0
531,17,non-US,5,152234,73,Asian-Pac-Islander,Wife,Female,Private,0
532,37,US,12,405284,59,White,Husband,Male,Local-gov,1
533,47,US,13,363963,39,White,Unmarried,Male,Self-emp-inc,0
534,87,non-US,2,189439,22,Black,Unmarried,Male,Without-pay,0
535,33,non-US,14,185459,15,Amer-Indian-Eskimo,Wife,Female,Self-emp-inc,0
536,38,non-US,16,221095,73,White,Other-relative,Female,Never-worked,1
537,72,US,5,466224,12,Other,Other-relative,Female,Self-emp-not-inc,0
538,42,US,13,174327,42,Other,Own-child,Female,Without-pay,0
539,78,US,3,140830,75,White,Own-child,Female,Self-emp-inc,0
540,39,US,12,178529,35,Asian-Pac-Islander,Husband,Male,Federal-gov,0
541,53,non-US,9,254933,36,Other,Not-in-family,Male,Federal-gov,0
542,86,non-US,15,142233,8,Other,Unmarried,Male,Self-emp-not-inc,1
543,79,non-US,12,117502,40,Amer-Indian-Eskimo,Own-child,Male,Without-pay,0
544,18,non-US,14,201799,7,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-not-inc,0
545,38,US,12,58426,61,Black,Wife,Female,Self-emp-inc,0
546,55,non-US,8,242559,6,Black,Unmarried,Female,Never-worked,0
547,27,non-US,11,228456,81,Black,Unmarried,Male,Self-emp-inc,0
548,44,US,8,57092,80,White,Husband,Female,Private,0
549,52,US,7,144515,96,Black,Other-relative,Female,Private,0
550,49,US,2,116211,16,Asian-Pac-Islander,Other-relative,Male,Local-gov,0
551,60,non-US,15,290044,92,Black,Not-in-family,Male,Local-gov,1
552,81,US,8,184924,13,Amer-Indian-Eskimo,Own-child,Male,Federal-gov,0
553,89,non-US,5,100875,2,Asian-Pac-Islander,Unmarried,Female,Self-emp-not-inc,0
554,25,US,5,49923,95,Black,Wife,Male,Local-gov,0
555,28,non-US,3,157028,17,White,Husband,Female,Without-pay,0
556,24,US,16,246308,53,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov,0
557,24,non-US,14,78707,49,Other,Other-relative,Male,Never-worked,0
558,21,US,11,210313,72,White,Own-child,Male,Private,0
559,78,non-US,10,589809,68,White,Wife,Female,Federal-gov,0
560,89,US,14,35723,30,Other,Own-child,Female,Local-gov,0
561,82,US,15,355313,85,Black,Husband,Female,Self-emp-not-inc,1
562,85,non-US,7,291355,51,Other,Wife,Female,Local-gov,0
563,43,US,8,258490,92,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
564,27,US,6,469697,47,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc,0
565,64,US,2,236770,18,White,Not-in-family,Female,Self-emp-inc,0
566,24,US,1,36467,5,Amer-Indian-Eskimo,Own-child,Male,Never-worked,0
567,86,US,4,113868,43,Black,Not-in-family,Female,Federal-gov,0
568,36,non-US,1,213081,97,Asian-Pac-Islander,Unmarried,Female,Federal-gov,0
569,44,US,9,335376,10,Other,Husband,Male,Private,0
570,58,non-US,14,265509,59,Black,Own-child,Female,Self-emp-not-inc,0
571,25,US,4,137917,23,Other,Own-child,Female,Self-emp-inc,0
572,88,non-US,8,195881,63,White,Other-relative,Male,Local-gov,1
573,60,non-US,11,192262,27,White,Wife,Male,Never-worked,0
574,86,non-US,14,143920,75,Asian-Pac-Islander,Not-in-family,Female,Local-gov,1
575,32,US,5,130126,21,Black,Not-in-family,Male,Self-emp-inc,0
576,79,US,7,23157,29,Black,Own-child,Female,Self-emp-inc,0
577,72,US,7,340171,43,Black,Other-relative,Male,Private,0
578,69,non-US,2,181153,65,Amer-Indian-Eskimo,Other-relative,Male,State-gov,0
579,18,US,13,169002,12,White,Other-relative,Male,Without-pay,0
580,24,non-US,12,345789,7,Amer-Indian-Eskimo,Not-in-family,Female,State-gov,0
581,31,non-US,6,49069,30,Amer-Indian-Eskimo,Other-relative,Female,Local-gov,0
582,64,non-US,12,353524,78,Other,Own-child,Female,Without-pay,0
583,56,non-US,2,157900,43,Other,Unmarried,Male,Without-pay,0
584,90,non-US,2,212165,98,Black,Other-relative,Male,Self-emp-inc,0
585,59,non-US,5,348521,58,Other,Own-child,Male,Local-gov,0
586,30,non-US,11,191800,4,Other,Other-relative,Male,Private,0
587,80,US,14,169958,94,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,1
588,33,non-US,16,187415,84,Black,Other-relative,Male,Self-emp-inc,1
589,46,US,15,181772,70,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov,1
590,53,non-US,16,319248,24,Amer-Indian-Eskimo,Wife,Female,Never-worked,0
591,90,US,11,139517,63,Asian-Pac-Islander,Own-child,Female,Local-gov,0
592,72,US,16,41890,24,Other,Other-relative,Female,Never-worked,1
593,33,US,5,174090,85,Black,Unmarried,Male,Without-pay,0
594,51,non-US,7,320012,56,Asian-Pac-Islander,Other-relative,Male,Private,0
595,59,US,13,588484,68,White,Unmarried,Female,Without-pay,0
596,74,non-US,8,228346,33,Amer-Indian-Eskimo,Not-in-family,Female,Self-emp-not-inc,0
597,74,US,15,161400,23,Amer-Indian-Eskimo,Wife,Female,Never-worked,0
598,56,US,12,183083,88,Black,Own-child,Female,Without-pay,0
599,86,US,16,242589,18,Other,Own-child,Male,Without-pay,1
600,40,US,3,57629,52,Amer-Indian-Eskimo,Wife,Male,Private,0
601,62,non-US,1,212050,51,Amer-Indian-Eskimo,Wife,Female,Private,0
602,58,US,7,162667,97,Other,Own-child,Male,Federal-gov,0
603,47,US,12,306440,1,Amer-Indian-Eskimo,Own-child,Male,Federal-gov,0
604,72,US,13,165492,69,Black,Husband,Male,Never-worked,1
605,64,non-US,7,168322,74,Other,Wife,Female,Self-emp-not-inc,0
606,37,US,8,152171,67,Other,Other-relative,Male,State-gov,0
607,25,US,14,90547,26,Amer-Indian-Eskimo,Own-child,Male,Local-gov,0
608,54,non-US,7,280344,63,Amer-Indian-Eskimo,Own-child,Male,Local-gov,0
609,86,non-US,1,333953,35,White,Husband,Male,Without-pay,0
610,18,US,1,291586,40,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
611,86,non-US,16,196707,51,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc,1
612,70,US,13,210557,14,Other,Husband,Female,Self-emp-inc,0
613,49,non-US,8,282484,51,Other,Not-in-family,Male,Self-emp-not-inc,0
614,24,non-US,8,257621,69,Asian-Pac-Islander,Wife,Female,State-gov,0
615,23,non-US,11,305541,61,Other,Other-relative,Male,Without-pay,0
616,66,US,5,198581,94,White,Wife,Female,Federal-gov,0
617,50,non-US,15,290856,54,Amer-Indian-Eskimo,Unmarried,Female,Without-pay,0
618,86,US,2,36385,16,White,Wife,Male,Never-worked,0
619,70,US,10,284395,23,Black,Own-child,Male,Self-emp-inc,0
620,31,US,4,235136,72,Amer-Indian-Eskimo,Own-child,Male,Federal-gov,0
621,89,non-US,15,122850,6,Black,Husband,Female,State-gov,0
622,27,non-US,9,178537,44,Amer-Indian-Eskimo,Not-in-family,Female,Local-gov,0
623,28,non-US,13,198870,91,Black,Own-child,Female,Never-worked,0
624,59,US,12,223934,51,Asian-Pac-Islander,Own-child,Male,Without-pay,0
625,17,US,4,399531,8,White,Own-child,Female,Federal-gov,0
626,63,US,5,189277,57,Amer-Indian-Eskimo,Unmarried,Male,Local-gov,0
627,21,US,9,97212,75,Other,Wife,Female,Never-worked,0
628,80,non-US,15,85399,3,Amer-Indian-Eskimo,Wife,Male,Never-worked,1
629,65,US,4,331395,78,White,Not-in-family,Female,State-gov,0
630,86,non-US,13,207321,23,Asian-Pac-Islander,Own-child,Female,Local-gov,0
631,20,non-US,10,288398,57,Asian-Pac-Islander,Unmarried,Male,Federal-gov,0
632,65,non-US,3,320047,9,White,Husband,Female,Private,0
633,69,US,11,118419,45,Asian-Pac-Islander,Unmarried,Female,State-gov,0
634,84,non-US,4,179127,99,Other,Husband,Female,Private,0
635,37,US,5,370057,46,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc,0
636,75,non-US,4,223342,79,Amer-Indian-Eskimo,Husband,Male,Never-worked,0
637,57,US,3,292136,3,Amer-Indian-Eskimo,Own-child,Male,Local-gov,0
638,26,non-US,4,315081,21,Asian-Pac-Islander,Wife,Female,Local-gov,0
639,62,non-US,8,34616,30,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc,0
640,44,non-US,7,187248,78,White,Other-relative,Female,Never-worked,0
641,86,non-US,1,122975,79,Black,Unmarried,Male,Private,0
642,50,non-US,7,178025,15,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc,0
643,38,non-US,4,160118,24,Asian-Pac-Islander,Unmarried,Male,Private,0
644,41,non-US,12,160271,4,Amer-Indian-Eskimo,Other-relative,Male,Federal-gov,0
645,70,non-US,14,317761,44,Black,Husband,Male,Self-emp-not-inc,1
646,77,US,8,349434,51,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc,0
647,25,US,1,180512,28,Asian-Pac-Islander,Husband,Male,Federal-gov,0
648,30,US,5,294493,75,White,Wife,Male,Self-emp-not-inc,0
649,45,US,14,167832,13,Asian-Pac-Islander,Other-relative,Female,Private,0
650,26,US,3,138557,51,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc,0
651,70,US,14,180309,51,Asian-Pac-Islander,Not-in-family,Male,Private,1
652,35,US,4,190650,81,Other,Not-in-family,Female,Local-gov,0
653,22,non-US,1,247196,19,Black,Unmarried,Female,Private,0
654,76,non-US,7,177437,51,Other,Wife,Male,Federal-gov,0
655,85,non-US,3,197384,26,Other,Own-child,Male,Self-emp-not-inc,0
656,23,US,11,27049,85,Asian-Pac-Islander,Own-child,Female,Federal-gov,0
657,83,US,7,206823,20,Other,Unmarried,Male,Self-emp-inc,0
658,33,US,4,169990,64,Amer-Indian-Eskimo,Not-in-family,Male,Never-worked,0
659,34,non-US,15,108933,95,Other,Own-child,Female,Federal-gov,1
660,85,non-US,1,197748,36,White,Not-in-family,Female,Self-emp-inc,0
661,53,US,6,93535,63,Black,Husband,Male,Self-emp-not-inc,0
662,85,non-US,16,78529,69,Asian-Pac-Islander,Not-in-family,Female,Federal-gov,1
663,35,US,6,34169,75,Other,Not-in-family,Female,Local-gov,0
664,40,US,1,56480,18,Amer-Indian-Eskimo,Not-in-family,Male,Local-gov,0
665,86,non-US,2,197886,6,Black,Not-in-family,Female,Self-emp-not-inc,0
666,25,non-US,13,266668,61,Black,Wife,Female,Local-gov,0
667,79,non-US,15,221166,78,White,Other-relative,Female,Without-pay,1
668,24,US,12,214169,51,White,Husband,Female,Never-worked,0
669,58,US,3,219762,74,Black,Own-child,Female,Without-pay,0
670,86,non-US,14,203004,99,White,Husband,Female,Self-emp-not-inc,1
671,68,US,10,34100,92,Other,Husband,Female,Without-pay,0
672,40,non-US,9,179869,40,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov,0
673,33,US,4,315110,63,Other,Unmarried,Male,Federal-gov,0
674,37,non-US,5,130741,91,Black,Other-relative,Male,Self-emp-not-inc,0
675,68,non-US,16,293176,36,Asian-Pac-Islander,Not-in-family,Male,Self-emp-not-inc,1
676,82,US,15,31627,7,Amer-Indian-Eskimo,Husband,Male,Local-gov,1
677,41,non-US,1,262285,74,Amer-Indian-Eskimo,Wife,Male,Private,0
678,17,US,14,97449,35,Asian-Pac-Islander,Other-relative,Male,Private,0
679,54,non-US,7,280077,85,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc,0
680,65,non-US,6,266820,41,Black,Wife,Female,Local-gov,0
681,63,US,13,107215,5,Other,Unmarried,Male,Local-gov,0
682,77,US,2,305759,48,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc,0
683,61,non-US,11,164730,95,Black,Own-child,Female,Self-emp-inc,0
684,71,US,13,317443,91,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc,1
685,80,US,7,44822,64,White,Wife,Male,Federal-gov,0
686,61,non-US,3,215656,38,Other,Wife,Male,Never-worked,0
687,24,non-US,5,188096,17,Black,Wife,Female,Federal-gov,0
688,27,non-US,1,207321,91,Amer-Indian-Eskimo,Wife,Female,Federal-gov,0
689,83,non-US,4,376540,53,Other,Wife,Female,Without-pay,0
690,86,non-US,9,38848,80,White,Unmarried,Male,Self-emp-not-inc,0
691,56,non-US,6,197883,96,Black,Wife,Female,Private,0
692,27,non-US,2,403782,69,Amer-Indian-Eskimo,Not-in-family,Female,Without-pay,0
693,76,non-US,15,212705,79,Amer-Indian-Eskimo,Own-child,Female,Federal-gov,1
694,43,non-US,9,61710,86,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
695,17,non-US,3,345121,32,Black,Unmarried,Female,Self-emp-not-inc,0
696,34,US,11,240888,72,Other,Unmarried,Male,Without-pay,0
697,85,non-US,1,142897,68,White,Other-relative,Male,Without-pay,0
698,17,non-US,3,87507,39,Asian-Pac-Islander,Other-relative,Male,State-gov,0
699,35,US,8,50402,43,Amer-Indian-Eskimo,Husband,Male,Private,0
700,31,US,13,223725,69,Black,Unmarried,Male,Local-gov,0
701,47,non-US,6,197997,43,Black,Husband,Male,Without-pay,0
702,32,US,14,105540,60,Asian-Pac-Islander,Not-in-family,Male,State-gov,0
703,22,non-US,14,392668,70,White,Husband,Female,Local-gov,0
704,34,non-US,3,242739,56,Black,Husband,Male,Private,0
705,48,non-US,6,193998,58,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc,0
706,55,US,7,227823,72,Other,Own-child,Male,Never-worked,0
707,90,non-US,11,306460,92,White,Own-child,Male,Without-pay,1
708,69,US,11,403118,24,Black,Wife,Male,Self-emp-inc,0
709,77,non-US,11,204682,44,Black,Not-in-family,Male,Self-emp-inc,0
710,45,US,9,195385,23,Black,Wife,Male,State-gov,0
711,90,non-US,10,414683,74,White,Husband,Male,Without-pay,1
712,58,US,3,192273,27,Black,Husband,Female,State-gov,0
713,17,non-US,2,120201,32,Other,Own-child,Male,State-gov,0
714,47,US,15,164737,36,Other,Unmarried,Female,Without-pay,0
715,49,US,9,272185,52,Asian-Pac-Islander,Wife,Female,Self-emp-inc,0
716,58,non-US,13,247992,96,Amer-Indian-Eskimo,Unmarried,Male,Federal-gov,1
717,20,US,8,293475,92,Other,Other-relative,Female,State-gov,0
718,80,non-US,3,156261,72,Asian-Pac-Islander,Other-relative,Male,Self-emp-not-inc,0
719,20,non-US,14,187972,9,Asian-Pac-Islander,Husband,Female,Private,0
720,84,US,13,54861,42,Amer-Indian-Eskimo,Husband,Female,Private,0
721,60,US,15,388384,50,White,Own-child,Female,Local-gov,1
722,65,US,6,125405,58,Amer-Indian-Eskimo,Husband,Male,State-gov,0
723,89,US,16,243240,72,Other,Wife,Male,Self-emp-inc,1
724,30,non-US,6,154308,54,White,Not-in-family,Male,Without-pay,0
725,60,non-US,8,107196,24,Asian-Pac-Islander,Husband,Female,Without-pay,0
726,68,US,14,201022,23,Amer-Indian-Eskimo,Own-child,Male,Never-worked,1
727,65,US,16,93394,32,Black,Not-in-family,Male,Without-pay,1
728,21,US,3,284303,40,White,Husband,Female,Without-pay,0
729,37,non-US,5,219941,72,Other,Unmarried,Female,Self-emp-not-inc,0
730,78,non-US,9,189173,90,Amer-Indian-Eskimo,Unmarried,Female,Self-emp-not-inc,0
