,antecedent,pd,cls,conf_pd,conf_pnd,elift,sup_pd,sup_pnd
901,"['ParentAnsweringSurvey=Yes', 'ParentschoolSatisfaction=Good', 'raisedhands=0<x<25']",gender=F,class=L,0.7272727272727273,0.8181818181818182,0.8888888888888888,8.0,18.0
1209,"['SectionID=B', 'GradeID=G-08']",gender=F,class=L,0.7272727272727273,0.8181818181818182,0.8888888888888888,8.0,18.0
872,"['ParentAnsweringSurvey=Yes', 'GradeID=G-04']",gender=F,class=L,0.7272727272727273,0.8181818181818182,0.8888888888888888,8.0,18.0
243,"['ParentAnsweringSurvey=Yes', 'StageID=HighSchool', 'SectionID=A']",gender=F,class=L,0.75,0.84375,0.8888888888888888,12.0,27.0
52,"['ParentAnsweringSurvey=Yes', 'ParentschoolSatisfaction=Good', 'AnnouncementsView=24<x<49']",gender=F,class=L,0.7272727272727273,0.8181818181818182,0.8888888888888888,8.0,18.0
1048,"['ParentschoolSatisfaction=Good', 'SectionID=B', 'Discussion=50<x<74']",gender=F,class=L,0.6666666666666666,0.75,0.8888888888888888,8.0,18.0
677,"['SectionID=A', 'GradeID=G-07']",gender=F,class=L,0.7272727272727273,0.8181818181818182,0.8888888888888888,8.0,18.0
248,"['ParentAnsweringSurvey=Yes', 'ParentschoolSatisfaction=Good', 'StageID=HighSchool', 'SectionID=A']",gender=F,class=L,0.7272727272727273,0.8181818181818182,0.8888888888888888,8.0,18.0
550,"['StageID=MiddleSchool', 'GradeID=G-12']",gender=F,class=L,0.6666666666666666,0.75,0.8888888888888888,8.0,18.0
142,"['ParentschoolSatisfaction=Good', 'StageID=HighSchool', 'VisITedResources=49<x<74']",gender=F,class=L,0.7272727272727273,0.8181818181818182,0.8888888888888888,8.0,18.0
445,"['Relation=Mum', 'Semester=F', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.7272727272727273,0.8181818181818182,0.8888888888888888,8.0,18.0
150,"['Discussion=50<x<74', 'VisITedResources=49<x<74']",gender=F,class=L,0.7272727272727273,0.8181818181818182,0.8888888888888888,8.0,18.0
3,"['ParentschoolSatisfaction=Good', 'Relation=Mum']",gender=F,class=L,0.6923076923076923,0.7788461538461539,0.8888888888888888,36.0,81.0
629,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'VisITedResources=24<x<49']",gender=F,class=L,0.8,0.9,0.888888888888889,8.0,18.0
239,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'SectionID=A']",gender=F,class=L,0.7058823529411765,0.7941176470588235,0.888888888888889,12.0,27.0
944,"['StageID=MiddleSchool', 'SectionID=A', 'raisedhands=0<x<25']",gender=F,class=L,0.8,0.9,0.888888888888889,8.0,18.0
685,"['SectionID=B', 'PlaceofBirth=Iraq']",gender=F,class=L,0.8,0.9,0.888888888888889,8.0,18.0
1175,"['ParentschoolSatisfaction=Good', 'Topic=Geology']",gender=F,class=L,0.8,0.9,0.888888888888889,8.0,18.0
660,"['StageID=HighSchool', 'GradeID=G-07']",gender=F,class=L,0.8,0.9,0.888888888888889,8.0,18.0
780,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'AnnouncementsView=0<x<24']",gender=F,class=L,0.8,0.9,0.888888888888889,8.0,18.0
80,"['StageID=MiddleSchool', 'SectionID=B', 'Discussion=x>74']",gender=F,class=L,0.8,0.9,0.888888888888889,8.0,18.0
236,"['Relation=Mum', 'SectionID=A']",gender=F,class=L,0.725,0.8125,0.8923076923076922,29.0,65.0
428,"['StageID=HighSchool', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.7647058823529411,0.8529411764705882,0.896551724137931,13.0,29.0
929,"['ParentAnsweringSurvey=Yes', 'Relation=Mum', 'raisedhands=0<x<25']",gender=F,class=L,0.8125,0.90625,0.896551724137931,13.0,29.0
1090,"['Relation=Mum', 'raisedhands=25<x<50']",gender=F,class=L,0.6190476190476191,0.6904761904761905,0.896551724137931,13.0,29.0
1024,"['ParentschoolSatisfaction=Good', 'Discussion=50<x<74']",gender=F,class=L,0.7096774193548387,0.7903225806451613,0.8979591836734695,22.0,49.0
1029,"['ParentschoolSatisfaction=Good', 'Semester=F', 'Discussion=50<x<74']",gender=F,class=L,0.6923076923076923,0.7692307692307693,0.8999999999999999,9.0,20.0
125,"['AnnouncementsView=x>73', 'VisITedResources=49<x<74']",gender=F,class=L,0.6923076923076923,0.7692307692307693,0.8999999999999999,9.0,20.0
433,"['ParentAnsweringSurvey=Yes', 'SectionID=A', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.75,0.8333333333333334,0.8999999999999999,9.0,20.0
617,"['ParentAnsweringSurvey=Yes', 'StageID=HighSchool', 'VisITedResources=24<x<49']",gender=F,class=L,0.6923076923076923,0.7692307692307693,0.8999999999999999,9.0,20.0
675,"['Relation=Mum', 'GradeID=G-07']",gender=F,class=L,0.6428571428571429,0.7142857142857143,0.9,9.0,20.0
803,"['ParentAnsweringSurvey=Yes', 'ParentschoolSatisfaction=Good', 'AnnouncementsView=0<x<24']",gender=F,class=L,0.8181818181818182,0.9090909090909091,0.9000000000000001,9.0,20.0
1118,"['ParentschoolSatisfaction=Good', 'NationalITy=Morocco']",gender=F,class=L,0.8181818181818182,0.9090909090909091,0.9000000000000001,9.0,20.0
1216,"['ParentschoolSatisfaction=Good', 'GradeID=G-08']",gender=F,class=L,0.8181818181818182,0.9090909090909091,0.9000000000000001,9.0,20.0
427,"['VisITedResources=0<x<24', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.8181818181818182,0.9090909090909091,0.9000000000000001,9.0,20.0
890,"['Relation=Mum', 'Semester=F']",gender=F,class=L,0.6666666666666666,0.7395833333333334,0.9014084507042253,32.0,71.0
256,"['Relation=Mum', 'Semester=F', 'SectionID=A']",gender=F,class=L,0.6666666666666666,0.7380952380952381,0.9032258064516128,14.0,31.0
606,"['Semester=F', 'SectionID=B', 'StageID=HighSchool']",gender=F,class=L,0.7,0.775,0.9032258064516128,14.0,31.0
583,"['ParentAnsweringSurvey=Yes', 'ParentschoolSatisfaction=Good', 'StageID=HighSchool']",gender=F,class=L,0.7,0.775,0.9032258064516128,14.0,31.0
141,"['StageID=HighSchool', 'VisITedResources=49<x<74']",gender=F,class=L,0.7777777777777778,0.8611111111111112,0.9032258064516129,14.0,31.0
303,"['SectionID=B', 'AnnouncementsView=x>73']",gender=F,class=L,0.7368421052631579,0.8157894736842105,0.9032258064516129,14.0,31.0
291,"['StageID=MiddleSchool', 'AnnouncementsView=x>73']",gender=F,class=L,0.7777777777777778,0.8611111111111112,0.9032258064516129,14.0,31.0
4,"['ParentAnsweringSurvey=Yes', 'ParentschoolSatisfaction=Good', 'Relation=Mum']",gender=F,class=L,0.5833333333333334,0.6458333333333334,0.9032258064516129,14.0,31.0
900,"['ParentschoolSatisfaction=Good', 'raisedhands=0<x<25']",gender=F,class=L,0.7777777777777778,0.8611111111111112,0.9032258064516129,14.0,31.0
370,"['Relation=Mum', 'VisITedResources=0<x<24']",gender=F,class=L,0.7916666666666666,0.875,0.9047619047619048,19.0,42.0
488,"['VisITedResources=x<0', 'Topic=History']",gender=F,class=L,0.5555555555555556,0.6111111111111112,0.9090909090909091,5.0,11.0
432,"['SectionID=A', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.7894736842105263,0.868421052631579,0.9090909090909091,15.0,33.0
487,"['Relation=Mum', 'Topic=History']",gender=F,class=L,0.5,0.55,0.9090909090909091,5.0,11.0
72,"['ParentAnsweringSurvey=Yes', 'Relation=Mum', 'Discussion=x>74']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
259,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'Semester=F', 'SectionID=A']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
704,"['ParentAnsweringSurvey=Yes', 'SectionID=B', 'VisITedResources=x>74']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
1091,"['ParentAnsweringSurvey=Yes', 'Relation=Mum', 'raisedhands=25<x<50']",gender=F,class=L,0.45454545454545453,0.5,0.9090909090909091,5.0,11.0
1135,"['Relation=Mum', 'NationalITy=Palestine']",gender=F,class=L,0.5555555555555556,0.6111111111111112,0.9090909090909091,5.0,11.0
503,"['ParentAnsweringSurvey=Yes', 'StageID=HighSchool', 'raisedhands=50<x<75']",gender=F,class=L,0.5555555555555556,0.6111111111111112,0.9090909090909091,5.0,11.0
1039,"['Semester=F', 'StageID=MiddleSchool', 'Discussion=50<x<74']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
1152,"['SectionID=B', 'PlaceofBirth=USA']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
513,"['ParentAnsweringSurvey=Yes', 'ParentschoolSatisfaction=Good', 'Semester=F', 'raisedhands=50<x<75']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
109,"['SectionID=B', 'VisITedResources=49<x<74']",gender=F,class=L,0.7894736842105263,0.868421052631579,0.9090909090909091,15.0,33.0
671,"['ParentAnsweringSurvey=Yes', 'SectionID=B', 'GradeID=G-07']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
668,"['ParentAnsweringSurvey=Yes', 'Semester=F', 'GradeID=G-07']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
95,"['Semester=F', 'SectionID=B', 'StageID=HighSchool', 'Discussion=x>74']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
343,"['StageID=MiddleSchool', 'GradeID=G-02']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
1052,"['ParentAnsweringSurvey=Yes', 'Relation=Mum', 'PlaceofBirth=Jordan']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
662,"['AnnouncementsView=24<x<49', 'GradeID=G-07']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
573,"['SectionID=B', 'Topic=Chemistry']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
713,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'VisITedResources=x>74']",gender=F,class=L,0.625,0.6875,0.9090909090909091,5.0,11.0
686,"['Discussion=x>74', 'PlaceofBirth=Iraq']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
346,"['ParentschoolSatisfaction=Good', 'GradeID=G-02']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
348,"['ParentschoolSatisfaction=Good', 'NationalITy=Iraq']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
693,"['raisedhands=50<x<75', 'NationalITy=lebanon']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
349,"['SectionID=B', 'NationalITy=Iraq']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
345,"['Discussion=50<x<74', 'GradeID=G-02']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
505,"['ParentschoolSatisfaction=Good', 'Semester=F', 'StageID=HighSchool', 'raisedhands=50<x<75']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
694,"['Semester=F', 'NationalITy=lebanon']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
515,"['ParentAnsweringSurvey=Yes', 'StageID=lowerlevel', 'raisedhands=50<x<75']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
732,"['ParentschoolSatisfaction=Good', 'SectionID=A', 'VisITedResources=x>74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
730,"['Relation=Mum', 'Semester=F', 'SectionID=A', 'VisITedResources=x>74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
729,"['ParentAnsweringSurvey=Yes', 'Semester=F', 'SectionID=A', 'VisITedResources=x>74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
468,"['ParentschoolSatisfaction=Good', 'Semester=F', 'GradeID=G-11']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
727,"['StudentAbsenceDays=Above-7', 'Relation=Mum', 'SectionID=A', 'VisITedResources=x>74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
476,"['Relation=Mum', 'NationalITy=Egypt']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,10.0,22.0
720,"['ParentschoolSatisfaction=Good', 'Semester=F', 'VisITedResources=x>74']",gender=F,class=L,0.7692307692307693,0.8461538461538461,0.9090909090909092,10.0,22.0
478,"['Relation=Mum', 'StageID=MiddleSchool', 'NationalITy=Egypt']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
465,"['StudentAbsenceDays=Above-7', 'AnnouncementsView=0<x<24', 'GradeID=G-11']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
481,"['AnnouncementsView=x<0', 'NationalITy=Egypt']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
711,"['StudentAbsenceDays=Above-7', 'ParentAnsweringSurvey=Yes', 'Relation=Mum', 'VisITedResources=x>74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
706,"['Semester=F', 'SectionID=B', 'VisITedResources=x>74']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
67,"['ParentAnsweringSurvey=Yes', 'StageID=MiddleSchool', 'SectionID=A', 'AnnouncementsView=24<x<49']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
335,"['AnnouncementsView=x>73', 'PlaceofBirth=Iran']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
336,"['Relation=Mum', 'PlaceofBirth=Iran']",gender=F,class=L,0.7692307692307693,0.8461538461538461,0.9090909090909092,10.0,22.0
705,"['ParentschoolSatisfaction=Good', 'SectionID=B', 'VisITedResources=x>74']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
700,"['ParentAnsweringSurvey=Yes', 'Relation=Mum', 'Topic=English']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
698,"['ParentAnsweringSurvey=Yes', 'Topic=English']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
341,"['StageID=HighSchool', 'PlaceofBirth=Iran']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
496,"['StageID=HighSchool', 'PlaceofBirth=Lybia']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
449,"['SectionID=A', 'StageID=lowerlevel', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
391,"['Relation=Mum', 'SectionID=A', 'raisedhands=0<x<25', 'VisITedResources=0<x<24']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
50,"['Semester=F', 'SectionID=B', 'AnnouncementsView=24<x<49']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
420,"['ParentAnsweringSurvey=Yes', 'Relation=Mum', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,10.0,22.0
566,"['GradeID=G-12', 'Topic=Chemistry']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
569,"['raisedhands=x<0', 'Topic=Chemistry']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
572,"['ParentAnsweringSurvey=Yes', 'VisITedResources=24<x<49', 'Topic=Chemistry']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
414,"['StageID=lowerlevel', 'Discussion=50<x<74', 'VisITedResources=0<x<24']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
624,"['ParentAnsweringSurvey=Yes', 'StageID=MiddleSchool', 'AnnouncementsView=24<x<49', 'VisITedResources=24<x<49']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
412,"['AnnouncementsView=24<x<49', 'Discussion=50<x<74', 'VisITedResources=0<x<24']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
411,"['StageID=HighSchool', 'Discussion=50<x<74', 'VisITedResources=0<x<24']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
633,"['ParentschoolSatisfaction=Good', 'StageID=MiddleSchool', 'VisITedResources=24<x<49']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
574,"['AnnouncementsView=x>73', 'Topic=Chemistry']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
580,"['ParentAnsweringSurvey=Yes', 'NationalITy=SaudiArabia']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
401,"['StageID=MiddleSchool', 'Discussion=x>74', 'VisITedResources=0<x<24']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
399,"['SectionID=B', 'Discussion=x>74', 'VisITedResources=0<x<24']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
397,"['Discussion=x>74', 'VisITedResources=0<x<24']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,10.0,22.0
622,"['Relation=Mum', 'AnnouncementsView=24<x<49', 'VisITedResources=24<x<49']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
620,"['ParentschoolSatisfaction=Good', 'AnnouncementsView=24<x<49', 'VisITedResources=24<x<49']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
386,"['raisedhands=0<x<25', 'VisITedResources=0<x<24']",gender=F,class=L,0.7692307692307693,0.8461538461538461,0.9090909090909092,10.0,22.0
387,"['ParentschoolSatisfaction=Good', 'raisedhands=0<x<25', 'VisITedResources=0<x<24']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
575,"['StageID=HighSchool', 'Topic=Chemistry']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
49,"['ParentschoolSatisfaction=Good', 'SectionID=B', 'AnnouncementsView=24<x<49']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,10.0,22.0
561,"['ParentschoolSatisfaction=Good', 'SectionID=C', 'GradeID=G-12']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
559,"['raisedhands=x<0', 'GradeID=G-12']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
679,"['ParentschoolSatisfaction=Good', 'SectionID=A', 'GradeID=G-07']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
448,"['SectionID=C', 'StageID=lowerlevel', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
520,"['ParentAnsweringSurvey=Yes', 'Relation=Mum', 'raisedhands=50<x<75']",gender=F,class=L,0.4166666666666667,0.4583333333333333,0.9090909090909092,5.0,11.0
443,"['StageID=HighSchool', 'VisITedResources=24<x<49', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
674,"['StageID=MiddleSchool', 'raisedhands=0<x<25', 'GradeID=G-07']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
440,"['VisITedResources=24<x<49', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,10.0,22.0
664,"['ParentAnsweringSurvey=Yes', 'raisedhands=50<x<75', 'GradeID=G-07']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
364,"['ParentschoolSatisfaction=Good', 'Semester=F', 'StageID=HighSchool', 'SectionID=C']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
375,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'StageID=MiddleSchool', 'VisITedResources=0<x<24']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
66,"['Relation=Mum', 'StageID=MiddleSchool', 'SectionID=A', 'AnnouncementsView=24<x<49']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
532,"['SectionID=B', 'Discussion=x>74', 'AnnouncementsView=x<0']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
655,"['ParentschoolSatisfaction=Good', 'raisedhands=25<x<50', 'Discussion=25<x<50']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
653,"['Relation=Mum', 'SectionID=B', 'Discussion=25<x<50']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
426,"['SectionID=B', 'Discussion=x<1', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
645,"['Discussion=x>74', 'VisITedResources=24<x<49']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
643,"['AnnouncementsView=x>73', 'VisITedResources=24<x<49']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
548,"['ParentschoolSatisfaction=Good', 'raisedhands=25<x<50', 'AnnouncementsView=x<0']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
552,"['ParentAnsweringSurvey=Yes', 'SectionID=A', 'GradeID=G-12']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
437,"['Relation=Mum', 'Semester=F', 'SectionID=A', 'AnnouncementsView=49<x<73']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
733,"['StudentAbsenceDays=Above-7', 'ParentschoolSatisfaction=Good', 'SectionID=A', 'VisITedResources=x>74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
87,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'Semester=F', 'Discussion=x>74']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
736,"['Relation=Mum', 'StageID=HighSchool', 'VisITedResources=x>74']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
1065,"['StageID=HighSchool', 'NationalITy=Syria']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1072,"['raisedhands=x<0', 'Topic=French']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
165,"['ParentAnsweringSurvey=Yes', 'Discussion=x>74', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1080,"['Discussion=50<x<74', 'Topic=French']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1081,"['StageID=lowerlevel', 'Topic=French']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1084,"['ParentschoolSatisfaction=Good', 'Discussion=x<1', 'Topic=French']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1062,"['Discussion=25<x<50', 'GradeID=G-05']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1085,"['AnnouncementsView=x>73', 'Topic=French']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
159,"['Relation=Mum', 'SectionID=B', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1095,"['Semester=F', 'SectionID=B', 'raisedhands=25<x<50']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
1113,"['ParentAnsweringSurvey=Yes', 'ParentschoolSatisfaction=Good', 'SectionID=A', 'raisedhands=25<x<50']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1117,['NationalITy=Morocco'],gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,15.0,33.0
149,"['StageID=HighSchool', 'raisedhands=25<x<50', 'VisITedResources=49<x<74']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
148,"['Relation=Mum', 'raisedhands=25<x<50', 'VisITedResources=49<x<74']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
160,"['StageID=MiddleSchool', 'SectionID=B', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
169,"['SectionID=C', 'VisITedResources=49<x<74', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
170,"['Semester=F', 'VisITedResources=49<x<74', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1059,"['SectionID=B', 'GradeID=G-05']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
23,"['Relation=Mum', 'StageID=MiddleSchool', 'SectionID=B']",gender=F,class=L,0.7142857142857143,0.7857142857142857,0.9090909090909092,10.0,22.0
1014,"['StudentAbsenceDays=Above-7', 'Semester=F', 'StageID=HighSchool', 'Discussion=50<x<74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1019,"['StudentAbsenceDays=Above-7', 'Relation=Mum', 'SectionID=A', 'Discussion=50<x<74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
193,"['AnnouncementsView=x>73', 'VisITedResources=24<x<49', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
192,"['SectionID=B', 'VisITedResources=24<x<49', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1021,"['StudentAbsenceDays=Above-7', 'ParentschoolSatisfaction=Good', 'SectionID=A', 'Discussion=50<x<74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
190,"['Relation=Mum', 'Semester=F', 'SectionID=C', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
187,"['Semester=F', 'StageID=HighSchool', 'SectionID=C', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
185,"['ParentschoolSatisfaction=Good', 'Relation=Mum', 'SectionID=C', 'raisedhands=x<0']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1030,"['StudentAbsenceDays=Above-7', 'ParentschoolSatisfaction=Good', 'Semester=F', 'Discussion=50<x<74']",gender=F,class=L,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
