id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
200,blue-collar,divorced,secondary,no,no,yes,telephone,nov,unknown,37<x<56,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
201,student,married,tertiary,yes,yes,no,unknown,aug,success,56<x<75,-2282<x<11435,8<x<16,4<x<973,1<x<16,x<0,0
202,retired,single,tertiary,yes,no,yes,unknown,sep,success,56<x<75,-2282<x<11435,8<x<16,973<x<1942,1<x<16,14<x<29,1
203,self-employed,single,secondary,no,yes,no,unknown,mar,other,x>75,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,0
204,housemaid,divorced,tertiary,yes,yes,yes,unknown,jul,unknown,18<x<37,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
205,housemaid,married,tertiary,yes,yes,yes,cellular,sep,unknown,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,1
206,retired,married,primary,yes,no,no,unknown,jan,failure,18<x<37,-2282<x<11435,x<1,4<x<973,1<x<16,0<x<14,0
207,management,divorced,unknown,no,yes,yes,unknown,jul,success,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
208,student,divorced,unknown,no,no,yes,unknown,apr,other,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,0
209,self-employed,married,primary,no,no,yes,telephone,apr,success,37<x<56,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
210,services,married,primary,yes,yes,no,cellular,nov,other,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,0<x<14,1
211,technician,divorced,primary,no,yes,yes,unknown,sep,other,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,29<x<43,1
212,self-employed,married,secondary,no,no,no,cellular,feb,unknown,x>75,-2282<x<11435,x>23,973<x<1942,1<x<16,0<x<14,1
213,services,divorced,unknown,no,yes,no,telephone,aug,other,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
214,retired,divorced,primary,yes,no,yes,cellular,apr,failure,x>75,-2282<x<11435,x<1,973<x<1942,1<x<16,14<x<29,1
215,self-employed,married,secondary,yes,yes,no,unknown,jan,other,18<x<37,-2282<x<11435,1<x<8,973<x<1942,16<x<32,29<x<43,1
216,blue-collar,married,tertiary,no,yes,yes,telephone,jan,success,x>75,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,0
217,student,single,tertiary,yes,no,yes,unknown,feb,other,x>75,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,0
218,retired,divorced,unknown,no,yes,yes,cellular,may,failure,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,14<x<29,1
219,management,single,primary,no,no,yes,unknown,may,failure,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,0
220,services,married,tertiary,no,no,yes,cellular,aug,other,37<x<56,-2282<x<11435,x>23,973<x<1942,16<x<32,14<x<29,1
221,admin.,divorced,tertiary,yes,no,no,telephone,jan,failure,56<x<75,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,0
222,management,divorced,secondary,no,no,no,cellular,aug,other,37<x<56,-2282<x<11435,8<x<16,973<x<1942,1<x<16,0<x<14,1
223,entrepreneur,single,secondary,yes,no,yes,cellular,apr,other,18<x<37,-2282<x<11435,8<x<16,4<x<973,32<x<47,29<x<43,1
224,management,single,primary,no,no,yes,telephone,mar,success,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,1
225,services,divorced,unknown,yes,no,yes,cellular,jun,other,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,0
226,unknown,single,primary,no,no,no,telephone,sep,success,37<x<56,-2282<x<11435,x>23,973<x<1942,1<x<16,29<x<43,1
227,technician,married,unknown,no,yes,no,telephone,may,failure,18<x<37,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
228,entrepreneur,married,primary,no,no,no,cellular,nov,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
229,self-employed,single,unknown,yes,no,yes,telephone,mar,unknown,56<x<75,-2282<x<11435,8<x<16,4<x<973,32<x<47,x<0,0
230,retired,divorced,tertiary,yes,yes,no,unknown,dec,unknown,x>75,-2282<x<11435,x<1,4<x<973,16<x<32,x>43,1
231,technician,single,tertiary,no,yes,yes,telephone,jun,failure,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
232,technician,divorced,tertiary,no,no,no,cellular,jun,other,56<x<75,-2282<x<11435,16<x<23,4<x<973,32<x<47,x>43,1
233,management,married,unknown,no,yes,yes,telephone,may,success,56<x<75,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
234,housemaid,married,tertiary,yes,no,yes,cellular,apr,other,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,0<x<14,1
235,management,divorced,secondary,no,yes,no,telephone,jun,unknown,37<x<56,-2282<x<11435,1<x<8,973<x<1942,1<x<16,0<x<14,1
236,blue-collar,single,unknown,yes,no,no,telephone,apr,other,56<x<75,-2282<x<11435,1<x<8,x>2911,16<x<32,14<x<29,1
237,retired,married,secondary,no,no,yes,telephone,nov,unknown,37<x<56,-2282<x<11435,1<x<8,1942<x<2911,16<x<32,0<x<14,1
238,management,single,tertiary,no,yes,yes,unknown,apr,other,x>75,-2282<x<11435,x>23,4<x<973,32<x<47,x>43,1
239,services,married,primary,no,yes,no,unknown,apr,success,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
240,unknown,married,secondary,yes,yes,yes,cellular,jan,unknown,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,1
241,retired,divorced,primary,no,yes,yes,cellular,aug,other,56<x<75,-2282<x<11435,1<x<8,4<x<973,1<x<16,14<x<29,1
242,self-employed,divorced,unknown,no,yes,yes,cellular,apr,success,56<x<75,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,1
243,admin.,married,tertiary,yes,yes,no,cellular,jun,other,37<x<56,-2282<x<11435,x>23,4<x<973,x<1,14<x<29,1
244,housemaid,divorced,secondary,no,yes,no,unknown,aug,failure,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,0
245,entrepreneur,divorced,primary,yes,yes,yes,telephone,sep,success,56<x<75,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
246,entrepreneur,married,unknown,yes,yes,yes,unknown,aug,success,56<x<75,-2282<x<11435,8<x<16,4<x<973,32<x<47,0<x<14,0
247,technician,divorced,primary,yes,no,yes,cellular,feb,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,1
248,unknown,divorced,secondary,yes,no,no,telephone,oct,unknown,37<x<56,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,1
249,unemployed,divorced,primary,no,no,yes,unknown,oct,other,x<18,-2282<x<11435,x>23,1942<x<2911,1<x<16,14<x<29,1
250,student,divorced,primary,yes,yes,no,telephone,mar,other,37<x<56,-2282<x<11435,8<x<16,973<x<1942,32<x<47,0<x<14,1
251,services,single,unknown,yes,yes,yes,unknown,nov,success,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
252,housemaid,married,tertiary,no,yes,no,unknown,jan,success,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
253,unknown,divorced,tertiary,no,yes,no,cellular,sep,unknown,56<x<75,-2282<x<11435,x>23,4<x<973,32<x<47,0<x<14,1
254,unknown,single,tertiary,yes,yes,yes,telephone,apr,unknown,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,29<x<43,1
255,student,divorced,unknown,yes,no,yes,telephone,oct,unknown,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,1
256,self-employed,divorced,tertiary,yes,yes,no,telephone,feb,success,56<x<75,-2282<x<11435,1<x<8,4<x<973,x>47,0<x<14,0
257,housemaid,single,secondary,no,no,no,telephone,jan,other,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
258,admin.,married,secondary,no,yes,no,telephone,jul,other,x>75,-2282<x<11435,1<x<8,4<x<973,1<x<16,29<x<43,1
259,unknown,divorced,unknown,yes,no,no,cellular,mar,other,x>75,-2282<x<11435,8<x<16,973<x<1942,1<x<16,x>43,1
260,entrepreneur,married,unknown,yes,no,no,telephone,sep,failure,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,1
261,management,divorced,secondary,yes,yes,yes,unknown,apr,failure,37<x<56,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
262,unknown,married,primary,no,no,no,unknown,dec,unknown,x>75,-2282<x<11435,1<x<8,973<x<1942,x<1,0<x<14,1
263,management,married,primary,yes,no,yes,unknown,oct,other,18<x<37,-2282<x<11435,1<x<8,973<x<1942,16<x<32,x>43,1
264,admin.,divorced,primary,no,no,yes,unknown,jun,failure,56<x<75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,0<x<14,1
265,entrepreneur,divorced,secondary,no,yes,yes,unknown,aug,success,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
266,management,married,primary,no,no,no,cellular,oct,other,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,1
267,technician,married,primary,no,no,no,cellular,apr,success,37<x<56,-2282<x<11435,16<x<23,973<x<1942,16<x<32,0<x<14,1
268,self-employed,divorced,secondary,yes,no,no,telephone,mar,success,37<x<56,-2282<x<11435,16<x<23,4<x<973,1<x<16,29<x<43,1
269,admin.,single,secondary,yes,yes,no,cellular,sep,failure,56<x<75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,x>43,1
270,unknown,single,secondary,yes,yes,no,cellular,nov,failure,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,29<x<43,1
271,management,single,unknown,yes,yes,yes,cellular,apr,success,18<x<37,11435<x<25152,16<x<23,973<x<1942,1<x<16,14<x<29,1
272,services,single,unknown,no,no,yes,cellular,dec,other,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,14<x<29,1
273,self-employed,divorced,tertiary,yes,no,yes,unknown,jan,other,56<x<75,-2282<x<11435,8<x<16,973<x<1942,1<x<16,x<0,0
274,blue-collar,divorced,unknown,yes,yes,yes,telephone,may,unknown,x>75,-2282<x<11435,8<x<16,4<x<973,32<x<47,0<x<14,0
275,management,divorced,tertiary,yes,yes,yes,unknown,dec,unknown,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,0
276,self-employed,married,secondary,yes,no,no,telephone,mar,other,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,29<x<43,1
277,technician,married,primary,yes,no,yes,cellular,dec,success,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
278,blue-collar,married,tertiary,yes,yes,no,telephone,may,other,37<x<56,-2282<x<11435,x>23,973<x<1942,32<x<47,14<x<29,1
279,services,single,primary,no,no,yes,cellular,may,success,37<x<56,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,1
280,admin.,single,tertiary,no,yes,yes,cellular,jun,unknown,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,29<x<43,1
281,housemaid,single,unknown,yes,yes,yes,telephone,mar,unknown,56<x<75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
282,admin.,single,primary,no,yes,yes,unknown,jun,unknown,18<x<37,-2282<x<11435,16<x<23,973<x<1942,16<x<32,14<x<29,1
283,student,married,unknown,no,yes,no,cellular,jul,failure,56<x<75,-2282<x<11435,8<x<16,4<x<973,1<x<16,14<x<29,1
284,technician,single,primary,no,yes,yes,telephone,feb,other,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
285,entrepreneur,divorced,unknown,yes,yes,no,unknown,dec,success,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,0
286,blue-collar,divorced,secondary,yes,no,yes,cellular,may,success,37<x<56,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,1
287,management,divorced,unknown,yes,no,yes,unknown,jul,other,37<x<56,-2282<x<11435,16<x<23,973<x<1942,1<x<16,0<x<14,1
288,retired,single,primary,no,yes,no,unknown,jul,unknown,18<x<37,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,1
289,entrepreneur,married,primary,no,no,yes,cellular,oct,failure,37<x<56,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
290,management,single,primary,no,yes,no,unknown,sep,unknown,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
291,retired,single,primary,yes,no,no,cellular,mar,unknown,56<x<75,-2282<x<11435,x>23,973<x<1942,16<x<32,x>43,1
292,self-employed,single,tertiary,no,yes,no,cellular,mar,success,18<x<37,-2282<x<11435,16<x<23,973<x<1942,16<x<32,14<x<29,1
293,student,single,primary,yes,yes,yes,cellular,jun,unknown,x>75,-2282<x<11435,x<1,4<x<973,16<x<32,14<x<29,1
294,admin.,divorced,unknown,no,no,yes,cellular,oct,failure,56<x<75,-2282<x<11435,x>23,4<x<973,x>47,0<x<14,0
295,unemployed,single,primary,yes,no,yes,cellular,oct,unknown,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
296,self-employed,single,primary,yes,no,no,cellular,jul,failure,18<x<37,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
297,retired,divorced,tertiary,no,yes,yes,cellular,dec,unknown,18<x<37,-2282<x<11435,x>23,4<x<973,16<x<32,29<x<43,1
298,management,married,primary,yes,no,yes,telephone,apr,unknown,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,1
299,housemaid,married,primary,no,yes,no,telephone,feb,other,x>75,-2282<x<11435,16<x<23,4<x<973,32<x<47,0<x<14,0
300,self-employed,divorced,primary,yes,no,yes,cellular,apr,failure,56<x<75,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,1
301,blue-collar,divorced,tertiary,no,yes,yes,telephone,sep,success,37<x<56,-2282<x<11435,8<x<16,4<x<973,32<x<47,0<x<14,0
302,blue-collar,single,tertiary,yes,yes,yes,unknown,jul,other,56<x<75,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
303,services,divorced,unknown,no,no,yes,cellular,jun,other,x>75,-2282<x<11435,1<x<8,4<x<973,1<x<16,x<0,0
304,admin.,married,primary,yes,yes,no,telephone,nov,other,18<x<37,-2282<x<11435,8<x<16,4<x<973,1<x<16,14<x<29,1
305,unknown,divorced,primary,no,yes,no,cellular,oct,other,x>75,11435<x<25152,1<x<8,973<x<1942,1<x<16,14<x<29,1
306,self-employed,married,primary,no,yes,no,telephone,sep,success,56<x<75,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
307,entrepreneur,divorced,secondary,yes,yes,no,telephone,jan,success,x>75,-2282<x<11435,8<x<16,4<x<973,32<x<47,x>43,1
308,student,divorced,tertiary,no,no,no,unknown,mar,success,37<x<56,-2282<x<11435,16<x<23,4<x<973,x<1,14<x<29,1
309,management,divorced,unknown,no,yes,yes,telephone,may,unknown,x>75,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,1
310,housemaid,divorced,secondary,no,yes,no,telephone,nov,success,37<x<56,-2282<x<11435,1<x<8,4<x<973,1<x<16,14<x<29,1
311,unknown,divorced,unknown,yes,no,yes,cellular,jan,failure,x>75,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,1
312,housemaid,divorced,primary,yes,yes,no,telephone,may,success,56<x<75,-2282<x<11435,16<x<23,x<4,16<x<32,14<x<29,0
313,entrepreneur,divorced,unknown,yes,no,yes,unknown,may,failure,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
314,admin.,married,unknown,no,no,no,cellular,oct,success,x>75,-2282<x<11435,x<1,4<x<973,1<x<16,x>43,1
315,unknown,divorced,secondary,yes,no,yes,cellular,jul,failure,x>75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
316,blue-collar,divorced,primary,no,yes,yes,unknown,mar,success,37<x<56,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
317,blue-collar,divorced,secondary,no,yes,yes,telephone,jun,failure,x>75,-2282<x<11435,x>23,973<x<1942,1<x<16,0<x<14,1
318,unemployed,single,tertiary,yes,no,yes,cellular,apr,failure,x>75,-2282<x<11435,1<x<8,4<x<973,1<x<16,0<x<14,0
319,student,married,tertiary,yes,yes,yes,cellular,dec,unknown,37<x<56,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
320,housemaid,divorced,tertiary,no,yes,yes,telephone,aug,success,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,0
321,housemaid,married,primary,no,yes,yes,telephone,dec,unknown,x>75,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
322,student,single,unknown,no,no,no,cellular,jul,failure,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,1
323,blue-collar,married,secondary,no,yes,no,cellular,aug,other,18<x<37,-2282<x<11435,x>23,x>2911,1<x<16,0<x<14,1
324,management,married,unknown,yes,no,no,unknown,sep,unknown,x>75,-2282<x<11435,1<x<8,4<x<973,1<x<16,14<x<29,1
325,blue-collar,divorced,secondary,yes,no,no,cellular,dec,failure,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,0
326,entrepreneur,single,tertiary,no,yes,no,cellular,aug,success,56<x<75,-2282<x<11435,8<x<16,4<x<973,16<x<32,29<x<43,1
327,student,single,primary,yes,yes,no,cellular,nov,unknown,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
328,blue-collar,married,unknown,no,no,no,cellular,apr,failure,37<x<56,-2282<x<11435,16<x<23,4<x<973,32<x<47,0<x<14,0
329,unknown,single,primary,yes,yes,no,unknown,jul,failure,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,14<x<29,1
330,blue-collar,married,secondary,yes,yes,no,cellular,aug,success,56<x<75,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,1
331,admin.,single,tertiary,yes,yes,no,telephone,sep,success,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,0<x<14,1
332,management,married,unknown,no,yes,yes,unknown,may,other,56<x<75,x>38869,x>23,973<x<1942,16<x<32,0<x<14,1
333,self-employed,single,primary,no,yes,no,telephone,oct,other,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
334,self-employed,divorced,secondary,yes,no,no,unknown,jul,success,x>75,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,1
335,services,married,secondary,no,yes,yes,telephone,nov,unknown,x>75,-2282<x<11435,8<x<16,4<x<973,1<x<16,14<x<29,1
336,housemaid,married,unknown,no,yes,no,cellular,sep,failure,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,1
337,student,divorced,tertiary,no,no,yes,telephone,feb,success,56<x<75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
338,housemaid,single,tertiary,yes,no,yes,cellular,feb,success,18<x<37,-2282<x<11435,1<x<8,4<x<973,16<x<32,14<x<29,1
339,unknown,divorced,primary,no,no,no,telephone,oct,success,37<x<56,-2282<x<11435,x<1,4<x<973,16<x<32,14<x<29,1
340,self-employed,married,secondary,no,no,yes,telephone,feb,failure,37<x<56,25152<x<38869,8<x<16,4<x<973,16<x<32,29<x<43,1
341,unknown,single,tertiary,yes,yes,no,telephone,jan,other,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,0
342,student,married,tertiary,yes,no,no,telephone,mar,other,56<x<75,-2282<x<11435,1<x<8,4<x<973,1<x<16,14<x<29,1
343,technician,married,tertiary,no,yes,no,cellular,aug,failure,x>75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
344,services,single,primary,yes,yes,no,unknown,jun,other,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,0
345,unknown,single,tertiary,yes,no,no,unknown,jul,other,18<x<37,11435<x<25152,16<x<23,973<x<1942,1<x<16,29<x<43,1
346,admin.,married,unknown,yes,no,no,telephone,nov,unknown,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,14<x<29,1
347,student,divorced,tertiary,no,no,no,telephone,oct,success,x<18,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,1
348,entrepreneur,single,tertiary,no,yes,no,telephone,may,other,56<x<75,-2282<x<11435,16<x<23,1942<x<2911,16<x<32,0<x<14,1
349,entrepreneur,divorced,tertiary,no,yes,yes,telephone,jan,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,29<x<43,1
350,blue-collar,single,tertiary,no,yes,no,unknown,nov,other,x>75,-2282<x<11435,16<x<23,4<x<973,16<x<32,14<x<29,1
351,student,single,tertiary,yes,no,no,unknown,jul,failure,37<x<56,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
352,technician,divorced,tertiary,yes,no,no,telephone,apr,other,x>75,-2282<x<11435,16<x<23,973<x<1942,x<1,0<x<14,1
353,blue-collar,married,unknown,no,no,no,telephone,apr,failure,56<x<75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
354,self-employed,married,unknown,yes,no,yes,cellular,sep,success,56<x<75,-2282<x<11435,x<1,4<x<973,16<x<32,0<x<14,1
355,unemployed,single,unknown,yes,yes,yes,cellular,oct,unknown,x>75,-2282<x<11435,16<x<23,973<x<1942,16<x<32,x>43,1
356,self-employed,married,primary,yes,no,no,unknown,jan,success,x>75,-2282<x<11435,1<x<8,973<x<1942,16<x<32,0<x<14,1
357,student,married,secondary,yes,no,no,cellular,jan,failure,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
358,management,married,secondary,yes,yes,no,cellular,sep,success,56<x<75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,1
359,admin.,divorced,secondary,yes,no,yes,unknown,mar,unknown,x>75,-2282<x<11435,1<x<8,4<x<973,x<1,14<x<29,1
360,technician,divorced,unknown,yes,yes,yes,unknown,jul,success,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
361,retired,divorced,tertiary,yes,no,yes,cellular,jun,other,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
362,unknown,single,primary,yes,yes,no,telephone,mar,success,56<x<75,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
363,retired,single,tertiary,no,yes,yes,cellular,jun,success,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
364,admin.,divorced,unknown,yes,no,yes,unknown,jan,failure,x>75,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,0
365,housemaid,married,secondary,no,yes,yes,telephone,dec,failure,18<x<37,-2282<x<11435,8<x<16,4<x<973,32<x<47,14<x<29,0
366,unemployed,married,tertiary,yes,yes,yes,telephone,apr,unknown,18<x<37,-2282<x<11435,8<x<16,1942<x<2911,1<x<16,x>43,1
367,management,single,tertiary,yes,no,yes,cellular,jul,unknown,x>75,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,1
368,self-employed,married,unknown,yes,no,no,cellular,jan,failure,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,14<x<29,1
369,unknown,married,primary,yes,yes,yes,telephone,jul,unknown,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,0<x<14,1
370,housemaid,single,primary,yes,yes,no,cellular,dec,other,37<x<56,-2282<x<11435,8<x<16,4<x<973,1<x<16,0<x<14,1
371,unemployed,married,unknown,yes,no,no,telephone,nov,failure,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
372,retired,married,tertiary,no,no,no,telephone,nov,success,37<x<56,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,1
373,unknown,married,unknown,no,no,yes,cellular,oct,failure,18<x<37,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
374,blue-collar,divorced,primary,no,yes,no,cellular,jul,success,56<x<75,-2282<x<11435,1<x<8,973<x<1942,1<x<16,14<x<29,1
375,student,married,tertiary,no,yes,yes,unknown,dec,failure,x>75,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
376,technician,divorced,secondary,no,no,yes,unknown,aug,unknown,x>75,-2282<x<11435,x>23,973<x<1942,1<x<16,29<x<43,1
377,housemaid,divorced,tertiary,yes,yes,no,telephone,jan,success,56<x<75,-2282<x<11435,x>23,4<x<973,32<x<47,0<x<14,0
378,housemaid,divorced,unknown,yes,no,no,unknown,aug,other,18<x<37,-2282<x<11435,8<x<16,4<x<973,1<x<16,29<x<43,1
379,blue-collar,single,tertiary,yes,yes,yes,cellular,sep,success,x<18,-2282<x<11435,x>23,973<x<1942,16<x<32,0<x<14,1
380,student,divorced,secondary,no,yes,yes,telephone,jun,unknown,18<x<37,-2282<x<11435,8<x<16,973<x<1942,1<x<16,0<x<14,1
381,unknown,single,secondary,no,no,no,telephone,jan,failure,56<x<75,-2282<x<11435,1<x<8,4<x<973,16<x<32,0<x<14,0
382,housemaid,single,unknown,no,yes,no,unknown,may,unknown,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,29<x<43,1
383,student,single,tertiary,no,yes,yes,cellular,dec,other,x>75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,0<x<14,1
384,admin.,married,tertiary,yes,yes,yes,telephone,may,other,18<x<37,-2282<x<11435,16<x<23,4<x<973,16<x<32,14<x<29,1
385,services,divorced,tertiary,no,yes,no,cellular,dec,success,x>75,-2282<x<11435,x>23,4<x<973,16<x<32,0<x<14,1
386,housemaid,married,primary,no,no,yes,telephone,sep,failure,x>75,-2282<x<11435,x>23,4<x<973,1<x<16,14<x<29,1
387,admin.,married,primary,no,yes,no,telephone,may,other,56<x<75,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,0
388,management,married,primary,yes,no,no,unknown,jun,other,56<x<75,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,1
389,student,married,secondary,yes,yes,no,cellular,jan,failure,56<x<75,-2282<x<11435,1<x<8,4<x<973,1<x<16,29<x<43,1
390,management,married,secondary,yes,yes,yes,cellular,apr,success,37<x<56,11435<x<25152,1<x<8,973<x<1942,16<x<32,14<x<29,1
391,technician,married,secondary,no,yes,yes,unknown,jun,success,37<x<56,-2282<x<11435,x>23,4<x<973,1<x<16,0<x<14,0
392,entrepreneur,married,tertiary,no,no,yes,telephone,may,other,x>75,-2282<x<11435,16<x<23,4<x<973,1<x<16,14<x<29,1
393,unemployed,divorced,primary,yes,no,yes,unknown,feb,success,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
394,student,divorced,unknown,no,no,yes,telephone,apr,success,37<x<56,-2282<x<11435,x>23,4<x<973,16<x<32,14<x<29,1
395,self-employed,married,tertiary,yes,yes,yes,unknown,sep,other,18<x<37,-2282<x<11435,8<x<16,973<x<1942,16<x<32,14<x<29,1
396,student,single,tertiary,no,no,yes,cellular,oct,failure,18<x<37,-2282<x<11435,8<x<16,4<x<973,16<x<32,0<x<14,0
397,unknown,single,tertiary,no,yes,yes,telephone,aug,success,56<x<75,-2282<x<11435,16<x<23,4<x<973,1<x<16,0<x<14,0
398,unemployed,divorced,unknown,yes,yes,no,telephone,nov,success,x>75,-2282<x<11435,8<x<16,4<x<973,16<x<32,14<x<29,1
399,unknown,single,tertiary,no,yes,yes,unknown,may,other,x>75,-2282<x<11435,16<x<23,973<x<1942,1<x<16,0<x<14,1
