workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Private, Bachelors, Husband, Asian_Pac_Islander, Male, United_States,17<x<35,274186<x<527198,4<x<8,50<x<74,1
 Federal_gov, Masters, Own_child, Other, Female, Canada,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, 5th_6th, Wife, Black, Male, Yugoslavia,x>71,21174<x<274186,4<x<8,x>74,1
 State_gov, 10th, Not_in_family, Other, Male, Thailand,x>71,274186<x<527198,x>12,25<x<50,1
 Local_gov, 5th_6th, Husband, Asian_Pac_Islander, Female, Taiwan,35<x<53,274186<x<527198,4<x<8,25<x<50,1
 Self_emp_inc, Preschool, Own_child, Asian_Pac_Islander, Female, India,35<x<53,21174<x<274186,x>12,25<x<50,1
 Local_gov, 7th_8th, Own_child, Asian_Pac_Islander, Male, Thailand,35<x<53,274186<x<527198,4<x<8,50<x<74,1
 Local_gov, Prof_school, Own_child, Other, Male, Poland,x>71,21174<x<274186,1<x<4,x>74,1
 Self_emp_not_inc, 10th, Wife, Other, Male, England,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Local_gov, Assoc_acdm, Not_in_family, Black, Female, Columbia,17<x<35,21174<x<274186,1<x<4,50<x<74,1
 Self_emp_inc, 9th, Not_in_family, Amer_Indian_Eskimo, Female, Philippines,17<x<35,21174<x<274186,1<x<4,50<x<74,1
 State_gov, 5th_6th, Other_relative, Amer_Indian_Eskimo, Male, Portugal,35<x<53,274186<x<527198,4<x<8,1<x<25,1
 Local_gov, Doctorate, Unmarried, Other, Male, Cambodia,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, Preschool, Other_relative, Asian_Pac_Islander, Male, Mexico,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Male, Jamaica,17<x<35,274186<x<527198,x<1,25<x<50,1
 Self_emp_inc, Bachelors, Own_child, Asian_Pac_Islander, Female, China,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, 7th_8th, Not_in_family, Amer_Indian_Eskimo, Male, Portugal,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 State_gov, 12th, Unmarried, Black, Female, Portugal,x>71,21174<x<274186,1<x<4,25<x<50,1
 Private, Bachelors, Wife, Amer_Indian_Eskimo, Female, Iran,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, 9th, Unmarried, Other, Female, United_States,35<x<53,274186<x<527198,1<x<4,25<x<50,1
 Federal_gov, Doctorate, Not_in_family, Amer_Indian_Eskimo, Female, Thailand,35<x<53,274186<x<527198,x>12,25<x<50,1
 Private, Bachelors, Unmarried, Other, Female, Dominican_Republic,x>71,274186<x<527198,8<x<12,x>74,1
 Self_emp_not_inc, Some_college, Husband, Amer_Indian_Eskimo, Male, Mexico,53<x<71,21174<x<274186,x>12,1<x<25,1
 Local_gov, 10th, Wife, Amer_Indian_Eskimo, Male, Thailand,x>71,21174<x<274186,4<x<8,1<x<25,1
 State_gov, 5th_6th, Not_in_family, White, Female, Haiti,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, Bachelors, Wife, White, Male, Japan,17<x<35,274186<x<527198,8<x<12,50<x<74,1
 Local_gov, Assoc_acdm, Wife, White, Male, Columbia,35<x<53,274186<x<527198,8<x<12,50<x<74,1
 State_gov, Assoc_acdm, Not_in_family, Asian_Pac_Islander, Female, Thailand,53<x<71,274186<x<527198,8<x<12,1<x<25,1
 Self_emp_not_inc, 7th_8th, Own_child, Other, Male, Thailand,x>71,21174<x<274186,4<x<8,50<x<74,1
 Private, 7th_8th, Other_relative, Amer_Indian_Eskimo, Female, Haiti,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Doctorate, Not_in_family, Other, Male, El_Salvador,x>71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Masters, Not_in_family, Black, Female, Cambodia,x>71,21174<x<274186,8<x<12,x>74,1
 Local_gov, Assoc_acdm, Other_relative, Asian_Pac_Islander, Male, Philippines,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 Private, Masters, Other_relative, Amer_Indian_Eskimo, Male, China,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 10th, Other_relative, White, Female, Jamaica,53<x<71,274186<x<527198,4<x<8,50<x<74,1
 Private, Doctorate, Other_relative, Asian_Pac_Islander, Male, Jamaica,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, Some_college, Not_in_family, Amer_Indian_Eskimo, Female, Guatemala,x>71,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, Prof_school, Other_relative, Other, Male, Cuba,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Private, 5th_6th, Unmarried, Asian_Pac_Islander, Male, Germany,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Husband, Other, Female, South,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Private, Assoc_voc, Own_child, Black, Male, Italy,x>71,274186<x<527198,x>12,x>74,1
 Self_emp_not_inc, Preschool, Wife, Amer_Indian_Eskimo, Male, China,53<x<71,274186<x<527198,8<x<12,25<x<50,1
 Private, Assoc_voc, Own_child, Other, Male, Poland,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 State_gov, Bachelors, Husband, Asian_Pac_Islander, Male, China,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_inc, Prof_school, Husband, Asian_Pac_Islander, Male, Puerto_Rico,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Husband, Amer_Indian_Eskimo, Female, Poland,35<x<53,21174<x<274186,8<x<12,x>74,1
 Local_gov, Doctorate, Husband, Amer_Indian_Eskimo, Female, Guatemala,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 Local_gov, 7th_8th, Own_child, Black, Male, Jamaica,35<x<53,274186<x<527198,8<x<12,25<x<50,1
 State_gov, 5th_6th, Not_in_family, Other, Female, Dominican_Republic,35<x<53,21174<x<274186,x<1,25<x<50,1
 Local_gov, 10th, Own_child, Asian_Pac_Islander, Female, Cuba,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, 5th_6th, Wife, White, Female, South,53<x<71,21174<x<274186,4<x<8,x<1,1
 State_gov, HS_grad, Own_child, White, Male, Iran,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, Masters, Other_relative, Amer_Indian_Eskimo, Female, Honduras,53<x<71,527198<x<780210,8<x<12,1<x<25,1
 Self_emp_not_inc, Prof_school, Not_in_family, Other, Male, Germany,x>71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Masters, Other_relative, Amer_Indian_Eskimo, Male, Laos,53<x<71,274186<x<527198,4<x<8,25<x<50,1
 Private, 7th_8th, Not_in_family, Asian_Pac_Islander, Male, Mexico,x>71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, 9th, Own_child, Asian_Pac_Islander, Female, Honduras,35<x<53,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, 10th, Husband, Other, Male, El_Salvador,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, 11th, Own_child, Asian_Pac_Islander, Female, England,35<x<53,274186<x<527198,x>12,1<x<25,1
 Local_gov, Assoc_voc, Unmarried, Black, Male, Ecuador,35<x<53,21174<x<274186,x>12,1<x<25,1
 Federal_gov, HS_grad, Other_relative, Asian_Pac_Islander, Male, Laos,35<x<53,21174<x<274186,x<1,50<x<74,1
 Self_emp_inc, 1st_4th, Own_child, White, Female, Thailand,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, Preschool, Unmarried, Asian_Pac_Islander, Female, Guatemala,x>71,274186<x<527198,4<x<8,50<x<74,1
 State_gov, 10th, Own_child, White, Female, Poland,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, Some_college, Own_child, White, Female, El_Salvador,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, 9th, Own_child, Other, Male, Puerto_Rico,53<x<71,274186<x<527198,4<x<8,1<x<25,1
 State_gov, 10th, Husband, Black, Female, Portugal,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, 7th_8th, Unmarried, Asian_Pac_Islander, Male, Germany,x<17,274186<x<527198,x>12,1<x<25,1
 Private, Doctorate, Wife, Black, Female, Mexico,17<x<35,21174<x<274186,4<x<8,x>74,1
 Self_emp_not_inc, 1st_4th, Unmarried, White, Male, India,35<x<53,21174<x<274186,x>12,25<x<50,1
 Federal_gov, Assoc_voc, Not_in_family, Asian_Pac_Islander, Male, Thailand,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Assoc_voc, Own_child, White, Male, Guatemala,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Some_college, Husband, Asian_Pac_Islander, Male, Guatemala,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, Assoc_voc, Husband, Other, Female, Cuba,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, 7th_8th, Own_child, Amer_Indian_Eskimo, Female, South,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, Prof_school, Not_in_family, White, Female, Iran,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, 7th_8th, Not_in_family, White, Male, Germany,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, 1st_4th, Unmarried, Asian_Pac_Islander, Female, Laos,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_inc, 12th, Unmarried, White, Male, Laos,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Private, Preschool, Own_child, Asian_Pac_Islander, Female, Poland,35<x<53,21174<x<274186,x>12,1<x<25,1
 Private, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Iran,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 State_gov, 11th, Own_child, Black, Male, South,x>71,21174<x<274186,x<1,x>74,1
 Federal_gov, Preschool, Unmarried, Amer_Indian_Eskimo, Female, Philippines,x>71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_inc, Some_college, Wife, Amer_Indian_Eskimo, Female, Poland,53<x<71,21174<x<274186,x>12,1<x<25,1
 State_gov, 5th_6th, Unmarried, Other, Male, Canada,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 11th, Wife, Other, Female, Mexico,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Bachelors, Wife, Other, Female, Mexico,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Some_college, Wife, Asian_Pac_Islander, Female, United_States,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Doctorate, Unmarried, Asian_Pac_Islander, Female, Yugoslavia,17<x<35,21174<x<274186,8<x<12,x>74,1
 State_gov, Preschool, Wife, Amer_Indian_Eskimo, Male, Puerto_Rico,x>71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, 10th, Unmarried, Amer_Indian_Eskimo, Female, Dominican_Republic,35<x<53,21174<x<274186,8<x<12,x>74,1
 Self_emp_not_inc, Assoc_voc, Husband, Amer_Indian_Eskimo, Female, India,x>71,21174<x<274186,1<x<4,25<x<50,1
 Private, 7th_8th, Unmarried, White, Female, Puerto_Rico,53<x<71,21174<x<274186,x>12,25<x<50,1
 Federal_gov, Preschool, Wife, Other, Male, Laos,53<x<71,21174<x<274186,8<x<12,x>74,1
 Private, Assoc_voc, Own_child, Other, Female, China,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, HS_grad, Own_child, Amer_Indian_Eskimo, Female, Taiwan,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, Some_college, Unmarried, White, Male, United_States,x>71,274186<x<527198,8<x<12,1<x<25,1
 Federal_gov, 9th, Husband, Black, Male, Ecuador,35<x<53,274186<x<527198,1<x<4,25<x<50,1
 State_gov, Assoc_acdm, Unmarried, Black, Female, Poland,17<x<35,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Bachelors, Wife, White, Female, Mexico,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Private, 11th, Wife, Asian_Pac_Islander, Female, Philippines,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 State_gov, 5th_6th, Unmarried, Amer_Indian_Eskimo, Male, Cuba,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 1st_4th, Wife, Amer_Indian_Eskimo, Male, Poland,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_inc, 7th_8th, Other_relative, White, Female, Canada,x>71,21174<x<274186,8<x<12,50<x<74,1
 Private, 10th, Husband, Black, Female, Germany,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, 10th, Not_in_family, Amer_Indian_Eskimo, Male, Italy,x>71,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, Prof_school, Not_in_family, Other, Female, Honduras,17<x<35,21174<x<274186,x>12,50<x<74,1
 Federal_gov, Doctorate, Unmarried, Black, Male, Germany,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Prof_school, Other_relative, Black, Female, Haiti,35<x<53,274186<x<527198,x>12,25<x<50,1
 State_gov, Some_college, Other_relative, Amer_Indian_Eskimo, Male, Cambodia,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Private, Some_college, Husband, Amer_Indian_Eskimo, Male, Yugoslavia,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Assoc_acdm, Unmarried, Amer_Indian_Eskimo, Male, Yugoslavia,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Private, Assoc_acdm, Unmarried, Other, Male, Iran,x>71,274186<x<527198,8<x<12,1<x<25,1
 State_gov, 10th, Own_child, Other, Female, Yugoslavia,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, HS_grad, Husband, Other, Female, China,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, Bachelors, Husband, White, Female, France,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, Doctorate, Other_relative, Asian_Pac_Islander, Male, Japan,35<x<53,274186<x<527198,8<x<12,50<x<74,1
 Self_emp_not_inc, 11th, Own_child, Asian_Pac_Islander, Male, Taiwan,x>71,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_inc, Assoc_voc, Husband, Amer_Indian_Eskimo, Male, France,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 Private, Preschool, Other_relative, Asian_Pac_Islander, Female, Cambodia,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Some_college, Not_in_family, White, Male, Guatemala,35<x<53,21174<x<274186,4<x<8,x>74,1
 Self_emp_inc, Masters, Other_relative, Amer_Indian_Eskimo, Female, Columbia,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Assoc_acdm, Wife, Asian_Pac_Islander, Male, Jamaica,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Prof_school, Unmarried, Other, Female, Jamaica,17<x<35,274186<x<527198,x<1,50<x<74,1
 Self_emp_not_inc, 12th, Other_relative, Asian_Pac_Islander, Female, United_States,x<17,274186<x<527198,x>12,1<x<25,1
 Local_gov, 12th, Own_child, Other, Male, El_Salvador,x>71,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, 12th, Husband, White, Male, Honduras,53<x<71,274186<x<527198,1<x<4,25<x<50,1
 State_gov, 10th, Other_relative, Other, Female, Japan,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, 12th, Other_relative, Black, Female, Jamaica,53<x<71,274186<x<527198,x>12,25<x<50,1
 Self_emp_not_inc, Bachelors, Own_child, Other, Male, Germany,53<x<71,21174<x<274186,8<x<12,x>74,1
 Local_gov, Prof_school, Other_relative, Black, Male, Guatemala,x>71,21174<x<274186,8<x<12,1<x<25,1
 Private, HS_grad, Husband, Asian_Pac_Islander, Female, Jamaica,35<x<53,274186<x<527198,1<x<4,25<x<50,1
 Private, 5th_6th, Wife, Other, Female, Italy,53<x<71,274186<x<527198,8<x<12,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Unmarried, Other, Male, Mexico,53<x<71,274186<x<527198,x>12,x>74,1
 Federal_gov, Assoc_acdm, Unmarried, Asian_Pac_Islander, Male, Japan,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 State_gov, HS_grad, Husband, Asian_Pac_Islander, Female, Italy,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, Preschool, Not_in_family, White, Male, Thailand,x>71,21174<x<274186,x<1,25<x<50,1
 Local_gov, 10th, Wife, Asian_Pac_Islander, Male, Columbia,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, 9th, Unmarried, Black, Female, Honduras,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_inc, Assoc_acdm, Wife, Amer_Indian_Eskimo, Male, Ecuador,17<x<35,274186<x<527198,4<x<8,25<x<50,1
 Local_gov, Assoc_acdm, Other_relative, White, Female, Germany,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Private, Preschool, Not_in_family, Other, Female, Portugal,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Assoc_acdm, Wife, Asian_Pac_Islander, Male, Italy,17<x<35,21174<x<274186,4<x<8,x<1,1
 Federal_gov, Some_college, Other_relative, Black, Female, Mexico,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, HS_grad, Unmarried, White, Female, Cambodia,x>71,21174<x<274186,x>12,1<x<25,1
 Private, Masters, Husband, Amer_Indian_Eskimo, Female, Iran,x>71,21174<x<274186,1<x<4,1<x<25,1
 Local_gov, Masters, Not_in_family, Black, Male, Mexico,35<x<53,21174<x<274186,x>12,x>74,1
 Self_emp_inc, Assoc_acdm, Wife, Black, Female, El_Salvador,17<x<35,274186<x<527198,4<x<8,1<x<25,1
 Local_gov, 11th, Other_relative, Other, Male, South,x<17,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Wife, Amer_Indian_Eskimo, Male, Laos,35<x<53,21174<x<274186,4<x<8,x>74,1
 Private, Assoc_acdm, Wife, Asian_Pac_Islander, Female, Jamaica,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, Bachelors, Husband, Black, Male, Germany,53<x<71,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, 10th, Own_child, Amer_Indian_Eskimo, Female, Guatemala,35<x<53,274186<x<527198,4<x<8,25<x<50,1
 State_gov, Doctorate, Wife, White, Female, Mexico,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, Preschool, Husband, White, Male, Philippines,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, 5th_6th, Husband, Other, Female, Taiwan,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_not_inc, Bachelors, Own_child, Other, Male, Germany,17<x<35,21174<x<274186,x<1,50<x<74,1
 Local_gov, HS_grad, Wife, White, Male, Honduras,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 7th_8th, Other_relative, White, Female, South,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_not_inc, Assoc_acdm, Own_child, Asian_Pac_Islander, Female, Laos,53<x<71,21174<x<274186,1<x<4,50<x<74,1
 State_gov, 12th, Unmarried, Other, Male, Yugoslavia,x>71,274186<x<527198,4<x<8,x>74,1
 Local_gov, 12th, Wife, Amer_Indian_Eskimo, Female, Poland,x>71,21174<x<274186,4<x<8,1<x<25,1
 Private, 9th, Wife, Amer_Indian_Eskimo, Female, South,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 Local_gov, 7th_8th, Wife, Other, Male, Mexico,x>71,21174<x<274186,8<x<12,25<x<50,1
 Private, HS_grad, Other_relative, Black, Male, Yugoslavia,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, 1st_4th, Wife, White, Female, Dominican_Republic,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Private, Assoc_acdm, Wife, Amer_Indian_Eskimo, Female, Cuba,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Prof_school, Unmarried, Other, Male, Cuba,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, 1st_4th, Not_in_family, Asian_Pac_Islander, Female, China,x>71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_not_inc, 9th, Wife, White, Male, Columbia,35<x<53,21174<x<274186,x>12,1<x<25,1
 Local_gov, 9th, Husband, Other, Male, Germany,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, 5th_6th, Own_child, Black, Female, France,x>71,21174<x<274186,x>12,50<x<74,1
 Federal_gov, Bachelors, Own_child, Amer_Indian_Eskimo, Male, Italy,35<x<53,21174<x<274186,1<x<4,x>74,1
 Self_emp_not_inc, Assoc_acdm, Not_in_family, White, Female, Canada,35<x<53,21174<x<274186,x>12,25<x<50,1
 Local_gov, Masters, Not_in_family, Black, Male, Canada,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 Federal_gov, 9th, Husband, Asian_Pac_Islander, Male, India,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, 10th, Wife, Other, Male, Thailand,17<x<35,274186<x<527198,8<x<12,50<x<74,1
 Local_gov, Masters, Own_child, Asian_Pac_Islander, Female, Dominican_Republic,53<x<71,274186<x<527198,x<1,1<x<25,1
 Private, Bachelors, Unmarried, Asian_Pac_Islander, Female, Columbia,17<x<35,527198<x<780210,1<x<4,x>74,1
 Self_emp_not_inc, Some_college, Husband, Other, Female, Poland,53<x<71,21174<x<274186,1<x<4,50<x<74,1
 Private, 12th, Other_relative, Black, Male, Philippines,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, 5th_6th, Own_child, White, Female, Guatemala,x>71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, Assoc_voc, Husband, Asian_Pac_Islander, Female, India,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 Federal_gov, 9th, Wife, Asian_Pac_Islander, Male, Germany,x<17,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, 10th, Wife, Asian_Pac_Islander, Male, India,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 State_gov, Bachelors, Wife, Black, Female, Germany,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 Private, 9th, Other_relative, Amer_Indian_Eskimo, Male, Philippines,35<x<53,21174<x<274186,1<x<4,x>74,1
 Private, Assoc_acdm, Wife, Amer_Indian_Eskimo, Male, Taiwan,35<x<53,21174<x<274186,x>12,50<x<74,1
 Self_emp_inc, Assoc_acdm, Other_relative, Amer_Indian_Eskimo, Female, Ecuador,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_not_inc, 10th, Unmarried, White, Male, Canada,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Preschool, Husband, Asian_Pac_Islander, Male, Germany,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, 1st_4th, Not_in_family, Other, Male, Cambodia,x<17,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, 5th_6th, Unmarried, Black, Female, India,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Assoc_voc, Other_relative, White, Female, Cambodia,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 Self_emp_inc, Assoc_acdm, Not_in_family, Amer_Indian_Eskimo, Male, Poland,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, 10th, Not_in_family, Black, Female, Philippines,53<x<71,274186<x<527198,8<x<12,x>74,1
 Self_emp_inc, Prof_school, Unmarried, Black, Female, India,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, 5th_6th, Unmarried, Other, Female, Yugoslavia,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, Assoc_acdm, Own_child, White, Male, France,17<x<35,274186<x<527198,8<x<12,50<x<74,1
 Self_emp_inc, HS_grad, Unmarried, Amer_Indian_Eskimo, Male, Cuba,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, Doctorate, Not_in_family, Asian_Pac_Islander, Male, Guatemala,17<x<35,21174<x<274186,x>12,25<x<50,1
 Local_gov, 12th, Wife, Asian_Pac_Islander, Female, Mexico,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 State_gov, 9th, Unmarried, Black, Female, Thailand,53<x<71,21174<x<274186,4<x<8,x>74,1
 State_gov, 5th_6th, Husband, Amer_Indian_Eskimo, Female, Iran,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Federal_gov, Masters, Wife, Asian_Pac_Islander, Male, Guatemala,x>71,274186<x<527198,4<x<8,x>74,1
 Local_gov, Bachelors, Not_in_family, Other, Female, Dominican_Republic,x>71,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, 12th, Own_child, Black, Male, Guatemala,x>71,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, 11th, Wife, White, Female, Cambodia,35<x<53,21174<x<274186,x>12,50<x<74,1
 State_gov, HS_grad, Not_in_family, Other, Male, Taiwan,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 State_gov, 7th_8th, Other_relative, Amer_Indian_Eskimo, Male, South,17<x<35,274186<x<527198,8<x<12,25<x<50,1
 State_gov, 7th_8th, Wife, Black, Male, Poland,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 Federal_gov, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Female, South,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 State_gov, 9th, Own_child, Other, Male, Japan,53<x<71,21174<x<274186,1<x<4,50<x<74,1
 Local_gov, Preschool, Own_child, Asian_Pac_Islander, Female, Philippines,x>71,21174<x<274186,x>12,1<x<25,1
 Federal_gov, Assoc_voc, Own_child, Other, Female, Cuba,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, Masters, Own_child, Black, Female, Taiwan,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 State_gov, 5th_6th, Not_in_family, Other, Female, Mexico,53<x<71,21174<x<274186,8<x<12,x>74,1
 Self_emp_not_inc, HS_grad, Wife, Black, Female, Laos,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, Assoc_voc, Unmarried, Amer_Indian_Eskimo, Male, South,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Bachelors, Wife, Other, Female, Laos,35<x<53,274186<x<527198,4<x<8,1<x<25,1
 Local_gov, Assoc_acdm, Not_in_family, Amer_Indian_Eskimo, Female, Guatemala,53<x<71,274186<x<527198,8<x<12,50<x<74,1
 Self_emp_inc, Assoc_voc, Husband, Amer_Indian_Eskimo, Female, Portugal,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, Preschool, Not_in_family, White, Male, Iran,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 State_gov, Some_college, Husband, Black, Male, Dominican_Republic,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Bachelors, Unmarried, Amer_Indian_Eskimo, Female, Haiti,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Self_emp_not_inc, Assoc_acdm, Wife, Other, Male, Iran,x>71,21174<x<274186,8<x<12,1<x<25,1
 Private, 10th, Husband, Other, Male, France,x>71,274186<x<527198,4<x<8,50<x<74,1
